Spp,Fragment_ID,Date,Nutrient_Treatment,Replicate_Tank,YII,Genotype,Days_in_Experiment,Time_Point,Sample_ID,Phase,Symbiodiniaceae_genus
Ac,Ac_129,2017-12-13,Ambient,R1,0.633,G_62,28,T9,Ac_129_T9,Nutrients,Symbiodinium
Ac,Ac_217,2017-12-13,Ambient,R2,0.599,G_62,28,T9,Ac_217_T9,Nutrients,Symbiodinium
Ac,Ac_220,2017-12-13,Ambient,R1,0.602,G_62,28,T9,Ac_220_T9,Nutrients,Symbiodinium
Ac,Ac_223,2017-12-13,Ambient,R2,0.604,G_62,28,T9,Ac_223_T9,Nutrients,Symbiodinium
Ac,Ac_226,2017-12-13,Ambient,R1,0.608,G_62,28,T9,Ac_226_T9,Nutrients,Symbiodinium
Ac,Ac_164,2017-12-13,NH4,R1,0.603,G_07,28,T9,Ac_164_T9,Nutrients,Symbiodinium
Ac,Ac_167,2017-12-13,NH4,R2,0.628,G_07,28,T9,Ac_167_T9,Nutrients,Symbiodinium
Ac,Ac_170,2017-12-13,NH4,R1,0.619,G_07,28,T9,Ac_170_T9,Nutrients,Symbiodinium
Ac,Ac_174,2017-12-13,NH4,R2,0.614,G_07,28,T9,Ac_174_T9,Nutrients,Symbiodinium
Ac,Ac_262,2017-12-13,NH4,R1,0.613,G_07,28,T9,Ac_262_T9,Nutrients,Symbiodinium
Ac,Ac_265,2017-12-13,NH4,R2,0.608,G_07,28,T9,Ac_265_T9,Nutrients,Symbiodinium
Ac,Ac_268,2017-12-13,NH4,R1,0.625,G_07,28,T9,Ac_268_T9,Nutrients,Symbiodinium
Ac,Ac_271,2017-12-13,NH4,R2,0.624,G_07,28,T9,Ac_271_T9,Nutrients,Symbiodinium
Ac,Ac_274,2017-12-13,NH4,R1,0.622,G_07,28,T9,Ac_274_T9,Nutrients,Symbiodinium
Ac,Ac_144,2017-12-13,NH4,R1,0.619,G_08,28,T9,Ac_144_T9,Nutrients,Symbiodinium
Ac,Ac_232,2017-12-13,NH4,R2,0.636,G_08,28,T9,Ac_232_T9,Nutrients,Symbiodinium
Ac,Ac_234,2017-12-13,NH4,R2,0.639,G_08,28,T9,Ac_234_T9,Nutrients,Symbiodinium
Ac,Ac_150,2017-12-13,NH4,R1,0.655,G_31,28,T9,Ac_150_T9,Nutrients,Symbiodinium
Ac,Ac_154,2017-12-13,NH4,R2,0.649,G_31,28,T9,Ac_154_T9,Nutrients,Symbiodinium
Ac,Ac_158,2017-12-13,NH4,R1,0.643,G_31,28,T9,Ac_158_T9,Nutrients,Symbiodinium
Ac,Ac_246,2017-12-13,NH4,R2,0.628,G_31,28,T9,Ac_246_T9,Nutrients,Symbiodinium
Ac,Ac_249,2017-12-13,NH4,R1,0.651,G_31,28,T9,Ac_249_T9,Nutrients,Symbiodinium
Ac,Ac_299,2017-12-13,NH4,R2,0.63,G_31,28,T9,Ac_299_T9,Nutrients,Symbiodinium
Ac,Ac_177,2017-12-13,NH4,R1,0.66,G_48,28,T9,Ac_177_T9,Nutrients,Symbiodinium
Ac,Ac_180,2017-12-13,NH4,R2,0.629,G_48,28,T9,Ac_180_T9,Nutrients,Symbiodinium
Ac,Ac_183,2017-12-13,NH4,R1,0.641,G_48,28,T9,Ac_183_T9,Nutrients,Symbiodinium
Ac,Ac_187,2017-12-13,NH4,R2,0.631,G_48,28,T9,Ac_187_T9,Nutrients,Symbiodinium
Ac,Ac_190,2017-12-13,NH4,R1,0.654,G_48,28,T9,Ac_190_T9,Nutrients,Symbiodinium
Ac,Ac_278,2017-12-13,NH4,R2,0.645,G_48,28,T9,Ac_278_T9,Nutrients,Symbiodinium
Ac,Ac_282,2017-12-13,NH4,R1,0.635,G_48,28,T9,Ac_282_T9,Nutrients,Symbiodinium
Ac,Ac_285,2017-12-13,NH4,R2,0.637,G_48,28,T9,Ac_285_T9,Nutrients,Symbiodinium
Ac,Ac_288,2017-12-13,NH4,R1,0.642,G_48,28,T9,Ac_288_T9,Nutrients,Symbiodinium
Ac,Ac_103,2017-12-13,NH4,R2,0.609,G_50,28,T9,Ac_103_T9,Nutrients,Symbiodinium
Ac,Ac_106,2017-12-13,NH4,R1,0.615,G_50,28,T9,Ac_106_T9,Nutrients,Symbiodinium
Ac,Ac_109,2017-12-13,NH4,R2,0.615,G_50,28,T9,Ac_109_T9,Nutrients,Symbiodinium
Ac,Ac_206,2017-12-13,NH4,R1,0.603,G_50,28,T9,Ac_206_T9,Nutrients,Symbiodinium
Ac,Ac_117,2017-12-13,NH4,R1,0.642,G_62,28,T9,Ac_117_T9,Nutrients,Symbiodinium
Ac,Ac_120,2017-12-13,NH4,R2,0.639,G_62,28,T9,Ac_120_T9,Nutrients,Symbiodinium
Ac,Ac_123,2017-12-13,NH4,R1,0.645,G_62,28,T9,Ac_123_T9,Nutrients,Symbiodinium
Ac,Ac_126,2017-12-13,NH4,R2,0.647,G_62,28,T9,Ac_126_T9,Nutrients,Symbiodinium
Ac,Ac_130,2017-12-13,NH4,R1,0.651,G_62,28,T9,Ac_130_T9,Nutrients,Symbiodinium
Ac,Ac_218,2017-12-13,NH4,R2,0.651,G_62,28,T9,Ac_218_T9,Nutrients,Symbiodinium
Ac,Ac_221,2017-12-13,NH4,R1,0.636,G_62,28,T9,Ac_221_T9,Nutrients,Symbiodinium
Ac,Ac_224,2017-12-13,NH4,R2,0.636,G_62,28,T9,Ac_224_T9,Nutrients,Symbiodinium
Ac,Ac_227,2017-12-13,NH4,R1,0.641,G_62,28,T9,Ac_227_T9,Nutrients,Symbiodinium
Ac,Ac_230,2017-12-13,NH4,R2,0.629,G_62,28,T9,Ac_230_T9,Nutrients,Symbiodinium
Ac,Ac_165,2017-12-13,NH4+PO4,R1,0.634,G_07,28,T9,Ac_165_T9,Nutrients,Symbiodinium
Ac,Ac_168,2017-12-13,NH4+PO4,R2,0.603,G_07,28,T9,Ac_168_T9,Nutrients,Symbiodinium
Ac,Ac_171,2017-12-13,NH4+PO4,R1,0.633,G_07,28,T9,Ac_171_T9,Nutrients,Symbiodinium
Ac,Ac_175,2017-12-13,NH4+PO4,R2,0.625,G_07,28,T9,Ac_175_T9,Nutrients,Symbiodinium
Ac,Ac_263,2017-12-13,NH4+PO4,R1,0.611,G_07,28,T9,Ac_263_T9,Nutrients,Symbiodinium
Ac,Ac_266,2017-12-13,NH4+PO4,R2,0.64,G_07,28,T9,Ac_266_T9,Nutrients,Symbiodinium
Ac,Ac_269,2017-12-13,NH4+PO4,R1,0.62,G_07,28,T9,Ac_269_T9,Nutrients,Symbiodinium
Ac,Ac_272,2017-12-13,NH4+PO4,R2,0.625,G_07,28,T9,Ac_272_T9,Nutrients,Symbiodinium
Ac,Ac_145,2017-12-13,NH4+PO4,R1,0.613,G_08,28,T9,Ac_145_T9,Nutrients,Symbiodinium
Ac,Ac_233,2017-12-13,NH4+PO4,R2,0.623,G_08,28,T9,Ac_233_T9,Nutrients,Symbiodinium
Ac,Ac_235,2017-12-13,NH4+PO4,R2,0.642,G_08,28,T9,Ac_235_T9,Nutrients,Symbiodinium
Ac,Ac_151,2017-12-13,NH4+PO4,R1,0.635,G_31,28,T9,Ac_151_T9,Nutrients,Symbiodinium
Ac,Ac_155,2017-12-13,NH4+PO4,R2,0.646,G_31,28,T9,Ac_155_T9,Nutrients,Symbiodinium
Ac,Ac_159,2017-12-13,NH4+PO4,R1,0.664,G_31,28,T9,Ac_159_T9,Nutrients,Symbiodinium
Ac,Ac_247,2017-12-13,NH4+PO4,R2,0.652,G_31,28,T9,Ac_247_T9,Nutrients,Symbiodinium
Ac,Ac_250,2017-12-13,NH4+PO4,R1,0.662,G_31,28,T9,Ac_250_T9,Nutrients,Symbiodinium
Ac,Ac_178,2017-12-13,NH4+PO4,R1,0.665,G_48,28,T9,Ac_178_T9,Nutrients,Symbiodinium
Ac,Ac_181,2017-12-13,NH4+PO4,R2,0.646,G_48,28,T9,Ac_181_T9,Nutrients,Symbiodinium
Ac,Ac_184,2017-12-13,NH4+PO4,R1,0.637,G_48,28,T9,Ac_184_T9,Nutrients,Symbiodinium
Ac,Ac_188,2017-12-13,NH4+PO4,R2,0.651,G_48,28,T9,Ac_188_T9,Nutrients,Symbiodinium
Ac,Ac_276,2017-12-13,NH4+PO4,R1,0.652,G_48,28,T9,Ac_276_T9,Nutrients,Symbiodinium
Ac,Ac_280,2017-12-13,NH4+PO4,R2,0.661,G_48,28,T9,Ac_280_T9,Nutrients,Symbiodinium
Ac,Ac_283,2017-12-13,NH4+PO4,R1,0.662,G_48,28,T9,Ac_283_T9,Nutrients,Symbiodinium
Ac,Ac_286,2017-12-13,NH4+PO4,R2,0.655,G_48,28,T9,Ac_286_T9,Nutrients,Symbiodinium
Ac,Ac_289,2017-12-13,NH4+PO4,R1,0.655,G_48,28,T9,Ac_289_T9,Nutrients,Symbiodinium
Ac,Ac_101,2017-12-13,NH4+PO4,R1,0.606,G_50,28,T9,Ac_101_T9,Nutrients,Symbiodinium
Ac,Ac_104,2017-12-13,NH4+PO4,R2,0.631,G_50,28,T9,Ac_104_T9,Nutrients,Symbiodinium
Ac,Ac_107,2017-12-13,NH4+PO4,R1,0.599,G_50,28,T9,Ac_107_T9,Nutrients,Symbiodinium
Ac,Ac_110,2017-12-13,NH4+PO4,R2,0.615,G_50,28,T9,Ac_110_T9,Nutrients,Symbiodinium
Ac,Ac_300,2017-12-13,NH4+PO4,R1,0.597,G_50,28,T9,Ac_300_T9,Nutrients,Symbiodinium
Ac,Ac_118,2017-12-13,NH4+PO4,R1,0.657,G_62,28,T9,Ac_118_T9,Nutrients,Symbiodinium
Ac,Ac_121,2017-12-13,NH4+PO4,R2,0.651,G_62,28,T9,Ac_121_T9,Nutrients,Symbiodinium
Ac,Ac_124,2017-12-13,NH4+PO4,R1,0.656,G_62,28,T9,Ac_124_T9,Nutrients,Symbiodinium
Ac,Ac_128,2017-12-13,NH4+PO4,R2,0.644,G_62,28,T9,Ac_128_T9,Nutrients,Symbiodinium
Ac,Ac_216,2017-12-13,NH4+PO4,R1,0.648,G_62,28,T9,Ac_216_T9,Nutrients,Symbiodinium
Ac,Ac_219,2017-12-13,NH4+PO4,R2,0.65,G_62,28,T9,Ac_219_T9,Nutrients,Symbiodinium
Ac,Ac_222,2017-12-13,NH4+PO4,R1,0.635,G_62,28,T9,Ac_222_T9,Nutrients,Symbiodinium
Ac,Ac_225,2017-12-13,NH4+PO4,R2,0.648,G_62,28,T9,Ac_225_T9,Nutrients,Symbiodinium
Ac,Ac_228,2017-12-13,NH4+PO4,R1,0.646,G_62,28,T9,Ac_228_T9,Nutrients,Symbiodinium
Ac,Ac_229,2017-12-13,NH4+PO4,R2,0.64,G_62,28,T9,Ac_229_T9,Nutrients,Symbiodinium
Ac,Ac_162,2018-01-03,Ambient,R1,0.562,G_07,49,T10,Ac_162_T10,Nutrients,Symbiodinium
Ac,Ac_166,2018-01-03,Ambient,R2,0.491,G_07,49,T10,Ac_166_T10,Nutrients,Symbiodinium
Ac,Ac_169,2018-01-03,Ambient,R1,0.547,G_07,49,T10,Ac_169_T10,Nutrients,Symbiodinium
Ac,Ac_173,2018-01-03,Ambient,R2,0.514,G_07,49,T10,Ac_173_T10,Nutrients,Symbiodinium
Ac,Ac_261,2018-01-03,Ambient,R1,0.566,G_07,49,T10,Ac_261_T10,Nutrients,Symbiodinium
Ac,Ac_264,2018-01-03,Ambient,R2,0.513,G_07,49,T10,Ac_264_T10,Nutrients,Symbiodinium
Ac,Ac_267,2018-01-03,Ambient,R1,0.563,G_07,49,T10,Ac_267_T10,Nutrients,Symbiodinium
Ac,Ac_270,2018-01-03,Ambient,R2,0.521,G_07,49,T10,Ac_270_T10,Nutrients,Symbiodinium
Ac,Ac_273,2018-01-03,Ambient,R1,0.534,G_07,49,T10,Ac_273_T10,Nutrients,Symbiodinium
Ac,Ac_143,2018-01-03,Ambient,R1,0.597,G_08,49,T10,Ac_143_T10,Nutrients,Symbiodinium
Ac,Ac_231,2018-01-03,Ambient,R2,0.589,G_08,49,T10,Ac_231_T10,Nutrients,Symbiodinium
Ac,Ac_149,2018-01-03,Ambient,R1,0.572,G_31,49,T10,Ac_149_T10,Nutrients,Symbiodinium
Ac,Ac_152,2018-01-03,Ambient,R2,0.592,G_31,49,T10,Ac_152_T10,Nutrients,Symbiodinium
Ac,Ac_157,2018-01-03,Ambient,R1,0.602,G_31,49,T10,Ac_157_T10,Nutrients,Symbiodinium
Ac,Ac_160,2018-01-03,Ambient,R2,0.582,G_31,49,T10,Ac_160_T10,Nutrients,Symbiodinium
Ac,Ac_248,2018-01-03,Ambient,R1,0.598,G_31,49,T10,Ac_248_T10,Nutrients,Symbiodinium
Ac,Ac_176,2018-01-03,Ambient,R1,0.606,G_48,49,T10,Ac_176_T10,Nutrients,Symbiodinium
Ac,Ac_179,2018-01-03,Ambient,R2,0.588,G_48,49,T10,Ac_179_T10,Nutrients,Symbiodinium
Ac,Ac_182,2018-01-03,Ambient,R1,0.615,G_48,49,T10,Ac_182_T10,Nutrients,Symbiodinium
Ac,Ac_186,2018-01-03,Ambient,R2,0.579,G_48,49,T10,Ac_186_T10,Nutrients,Symbiodinium
Ac,Ac_189,2018-01-03,Ambient,R1,0.625,G_48,49,T10,Ac_189_T10,Nutrients,Symbiodinium
Ac,Ac_277,2018-01-03,Ambient,R2,0.567,G_48,49,T10,Ac_277_T10,Nutrients,Symbiodinium
Ac,Ac_281,2018-01-03,Ambient,R1,0.617,G_48,49,T10,Ac_281_T10,Nutrients,Symbiodinium
Ac,Ac_284,2018-01-03,Ambient,R2,0.571,G_48,49,T10,Ac_284_T10,Nutrients,Symbiodinium
Ac,Ac_287,2018-01-03,Ambient,R1,0.606,G_48,49,T10,Ac_287_T10,Nutrients,Symbiodinium
Ac,Ac_290,2018-01-03,Ambient,R2,0.591,G_48,49,T10,Ac_290_T10,Nutrients,Symbiodinium
Ac,Ac_102,2018-01-03,Ambient,R2,0.597,G_50,49,T10,Ac_102_T10,Nutrients,Symbiodinium
Ac,Ac_105,2018-01-03,Ambient,R1,0.579,G_50,49,T10,Ac_105_T10,Nutrients,Symbiodinium
Ac,Ac_108,2018-01-03,Ambient,R2,0.595,G_50,49,T10,Ac_108_T10,Nutrients,Symbiodinium
Ac,Ac_204,2018-01-03,Ambient,R1,0.599,G_50,49,T10,Ac_204_T10,Nutrients,Symbiodinium
Ac,Ac_116,2018-01-03,Ambient,R1,0.616,G_62,49,T10,Ac_116_T10,Nutrients,Symbiodinium
Ac,Ac_119,2018-01-03,Ambient,R2,0.583,G_62,49,T10,Ac_119_T10,Nutrients,Symbiodinium
Ac,Ac_122,2018-01-03,Ambient,R1,0.637,G_62,49,T10,Ac_122_T10,Nutrients,Symbiodinium
Ac,Ac_125,2018-01-03,Ambient,R2,0.551,G_62,49,T10,Ac_125_T10,Nutrients,Symbiodinium
Ac,Ac_129,2018-01-03,Ambient,R1,0.633,G_62,49,T10,Ac_129_T10,Nutrients,Symbiodinium
Ac,Ac_217,2018-01-03,Ambient,R2,0.594,G_62,49,T10,Ac_217_T10,Nutrients,Symbiodinium
Ac,Ac_220,2018-01-03,Ambient,R1,0.59,G_62,49,T10,Ac_220_T10,Nutrients,Symbiodinium
Ac,Ac_223,2018-01-03,Ambient,R2,0.577,G_62,49,T10,Ac_223_T10,Nutrients,Symbiodinium
Ac,Ac_226,2018-01-03,Ambient,R1,0.587,G_62,49,T10,Ac_226_T10,Nutrients,Symbiodinium
Ac,Ac_164,2018-01-03,NH4,R1,0.616,G_07,49,T10,Ac_164_T10,Nutrients,Symbiodinium
Ac,Ac_167,2018-01-03,NH4,R2,0.622,G_07,49,T10,Ac_167_T10,Nutrients,Symbiodinium
Ac,Ac_170,2018-01-03,NH4,R1,0.619,G_07,49,T10,Ac_170_T10,Nutrients,Symbiodinium
Ac,Ac_174,2018-01-03,NH4,R2,0.618,G_07,49,T10,Ac_174_T10,Nutrients,Symbiodinium
Ac,Ac_262,2018-01-03,NH4,R1,0.627,G_07,49,T10,Ac_262_T10,Nutrients,Symbiodinium
Ac,Ac_265,2018-01-03,NH4,R2,0.631,G_07,49,T10,Ac_265_T10,Nutrients,Symbiodinium
Ac,Ac_268,2018-01-03,NH4,R1,0.643,G_07,49,T10,Ac_268_T10,Nutrients,Symbiodinium
Ac,Ac_271,2018-01-03,NH4,R2,0.638,G_07,49,T10,Ac_271_T10,Nutrients,Symbiodinium
Ac,Ac_274,2018-01-03,NH4,R1,0.616,G_07,49,T10,Ac_274_T10,Nutrients,Symbiodinium
Ac,Ac_144,2018-01-03,NH4,R1,0.645,G_08,49,T10,Ac_144_T10,Nutrients,Symbiodinium
Ac,Ac_232,2018-01-03,NH4,R2,0.631,G_08,49,T10,Ac_232_T10,Nutrients,Symbiodinium
Ac,Ac_234,2018-01-03,NH4,R2,0.628,G_08,49,T10,Ac_234_T10,Nutrients,Symbiodinium
Ac,Ac_150,2018-01-03,NH4,R1,0.627,G_31,49,T10,Ac_150_T10,Nutrients,Symbiodinium
Ac,Ac_154,2018-01-03,NH4,R2,0.605,G_31,49,T10,Ac_154_T10,Nutrients,Symbiodinium
Ac,Ac_158,2018-01-03,NH4,R1,0.658,G_31,49,T10,Ac_158_T10,Nutrients,Symbiodinium
Ac,Ac_246,2018-01-03,NH4,R2,0.655,G_31,49,T10,Ac_246_T10,Nutrients,Symbiodinium
Ac,Ac_249,2018-01-03,NH4,R1,0.643,G_31,49,T10,Ac_249_T10,Nutrients,Symbiodinium
Ac,Ac_299,2018-01-03,NH4,R2,0.621,G_31,49,T10,Ac_299_T10,Nutrients,Symbiodinium
Ac,Ac_177,2018-01-03,NH4,R1,0.66,G_48,49,T10,Ac_177_T10,Nutrients,Symbiodinium
Ac,Ac_180,2018-01-03,NH4,R2,0.634,G_48,49,T10,Ac_180_T10,Nutrients,Symbiodinium
Ac,Ac_183,2018-01-03,NH4,R1,0.655,G_48,49,T10,Ac_183_T10,Nutrients,Symbiodinium
Ac,Ac_187,2018-01-03,NH4,R2,0.633,G_48,49,T10,Ac_187_T10,Nutrients,Symbiodinium
Ac,Ac_190,2018-01-03,NH4,R1,0.652,G_48,49,T10,Ac_190_T10,Nutrients,Symbiodinium
Ac,Ac_278,2018-01-03,NH4,R2,0.647,G_48,49,T10,Ac_278_T10,Nutrients,Symbiodinium
Ac,Ac_282,2018-01-03,NH4,R1,0.647,G_48,49,T10,Ac_282_T10,Nutrients,Symbiodinium
Ac,Ac_285,2018-01-03,NH4,R2,0.64,G_48,49,T10,Ac_285_T10,Nutrients,Symbiodinium
Ac,Ac_288,2018-01-03,NH4,R1,0.649,G_48,49,T10,Ac_288_T10,Nutrients,Symbiodinium
Ac,Ac_103,2018-01-03,NH4,R2,0.635,G_50,49,T10,Ac_103_T10,Nutrients,Symbiodinium
Ac,Ac_106,2018-01-03,NH4,R1,0.634,G_50,49,T10,Ac_106_T10,Nutrients,Symbiodinium
Ac,Ac_109,2018-01-03,NH4,R2,0.634,G_50,49,T10,Ac_109_T10,Nutrients,Symbiodinium
Ac,Ac_206,2018-01-03,NH4,R1,0.61,G_50,49,T10,Ac_206_T10,Nutrients,Symbiodinium
Ac,Ac_117,2018-01-03,NH4,R1,0.648,G_62,49,T10,Ac_117_T10,Nutrients,Symbiodinium
Ac,Ac_120,2018-01-03,NH4,R2,0.631,G_62,49,T10,Ac_120_T10,Nutrients,Symbiodinium
Ac,Ac_123,2018-01-03,NH4,R1,0.646,G_62,49,T10,Ac_123_T10,Nutrients,Symbiodinium
Ac,Ac_126,2018-01-03,NH4,R2,0.636,G_62,49,T10,Ac_126_T10,Nutrients,Symbiodinium
Ac,Ac_130,2018-01-03,NH4,R1,0.643,G_62,49,T10,Ac_130_T10,Nutrients,Symbiodinium
Ac,Ac_218,2018-01-03,NH4,R2,0.638,G_62,49,T10,Ac_218_T10,Nutrients,Symbiodinium
Ac,Ac_221,2018-01-03,NH4,R1,0.65,G_62,49,T10,Ac_221_T10,Nutrients,Symbiodinium
Ac,Ac_224,2018-01-03,NH4,R2,0.64,G_62,49,T10,Ac_224_T10,Nutrients,Symbiodinium
Ac,Ac_227,2018-01-03,NH4,R1,0.659,G_62,49,T10,Ac_227_T10,Nutrients,Symbiodinium
Ac,Ac_230,2018-01-03,NH4,R2,0.641,G_62,49,T10,Ac_230_T10,Nutrients,Symbiodinium
Ac,Ac_165,2018-01-03,NH4+PO4,R1,0.629,G_07,49,T10,Ac_165_T10,Nutrients,Symbiodinium
Ac,Ac_168,2018-01-03,NH4+PO4,R2,0.646,G_07,49,T10,Ac_168_T10,Nutrients,Symbiodinium
Ac,Ac_171,2018-01-03,NH4+PO4,R1,0.629,G_07,49,T10,Ac_171_T10,Nutrients,Symbiodinium
Ac,Ac_175,2018-01-03,NH4+PO4,R2,0.649,G_07,49,T10,Ac_175_T10,Nutrients,Symbiodinium
Ac,Ac_263,2018-01-03,NH4+PO4,R1,0.629,G_07,49,T10,Ac_263_T10,Nutrients,Symbiodinium
Ac,Ac_266,2018-01-03,NH4+PO4,R2,0.635,G_07,49,T10,Ac_266_T10,Nutrients,Symbiodinium
Ac,Ac_269,2018-01-03,NH4+PO4,R1,0.637,G_07,49,T10,Ac_269_T10,Nutrients,Symbiodinium
Ac,Ac_272,2018-01-03,NH4+PO4,R2,0.649,G_07,49,T10,Ac_272_T10,Nutrients,Symbiodinium
Ac,Ac_145,2018-01-03,NH4+PO4,R1,0.635,G_08,49,T10,Ac_145_T10,Nutrients,Symbiodinium
Ac,Ac_233,2018-01-03,NH4+PO4,R2,0.643,G_08,49,T10,Ac_233_T10,Nutrients,Symbiodinium
Ac,Ac_235,2018-01-03,NH4+PO4,R2,0.648,G_08,49,T10,Ac_235_T10,Nutrients,Symbiodinium
Ac,Ac_151,2018-01-03,NH4+PO4,R1,0.646,G_31,49,T10,Ac_151_T10,Nutrients,Symbiodinium
Ac,Ac_155,2018-01-03,NH4+PO4,R2,0.629,G_31,49,T10,Ac_155_T10,Nutrients,Symbiodinium
Ac,Ac_159,2018-01-03,NH4+PO4,R1,0.659,G_31,49,T10,Ac_159_T10,Nutrients,Symbiodinium
Ac,Ac_247,2018-01-03,NH4+PO4,R2,0.653,G_31,49,T10,Ac_247_T10,Nutrients,Symbiodinium
Ac,Ac_250,2018-01-03,NH4+PO4,R1,0.666,G_31,49,T10,Ac_250_T10,Nutrients,Symbiodinium
Ac,Ac_178,2018-01-03,NH4+PO4,R1,0.661,G_48,49,T10,Ac_178_T10,Nutrients,Symbiodinium
Ac,Ac_181,2018-01-03,NH4+PO4,R2,0.656,G_48,49,T10,Ac_181_T10,Nutrients,Symbiodinium
Ac,Ac_184,2018-01-03,NH4+PO4,R1,0.656,G_48,49,T10,Ac_184_T10,Nutrients,Symbiodinium
Ac,Ac_188,2018-01-03,NH4+PO4,R2,0.599,G_48,49,T10,Ac_188_T10,Nutrients,Symbiodinium
Ac,Ac_276,2018-01-03,NH4+PO4,R1,0.65,G_48,49,T10,Ac_276_T10,Nutrients,Symbiodinium
Ac,Ac_280,2018-01-03,NH4+PO4,R2,0.602,G_48,49,T10,Ac_280_T10,Nutrients,Symbiodinium
Ac,Ac_283,2018-01-03,NH4+PO4,R1,0.656,G_48,49,T10,Ac_283_T10,Nutrients,Symbiodinium
Ac,Ac_286,2018-01-03,NH4+PO4,R2,0.615,G_48,49,T10,Ac_286_T10,Nutrients,Symbiodinium
Ac,Ac_289,2018-01-03,NH4+PO4,R1,0.652,G_48,49,T10,Ac_289_T10,Nutrients,Symbiodinium
Ac,Ac_101,2018-01-03,NH4+PO4,R1,0.625,G_50,49,T10,Ac_101_T10,Nutrients,Symbiodinium
Ac,Ac_104,2018-01-03,NH4+PO4,R2,0.645,G_50,49,T10,Ac_104_T10,Nutrients,Symbiodinium
Ac,Ac_107,2018-01-03,NH4+PO4,R1,0.625,G_50,49,T10,Ac_107_T10,Nutrients,Symbiodinium
Ac,Ac_110,2018-01-03,NH4+PO4,R2,0.649,G_50,49,T10,Ac_110_T10,Nutrients,Symbiodinium
Ac,Ac_300,2018-01-03,NH4+PO4,R1,0.587,G_50,49,T10,Ac_300_T10,Nutrients,Symbiodinium
Ac,Ac_118,2018-01-03,NH4+PO4,R1,0.656,G_62,49,T10,Ac_118_T10,Nutrients,Symbiodinium
Ac,Ac_121,2018-01-03,NH4+PO4,R2,0.567,G_62,49,T10,Ac_121_T10,Nutrients,Symbiodinium
Ac,Ac_124,2018-01-03,NH4+PO4,R1,0.653,G_62,49,T10,Ac_124_T10,Nutrients,Symbiodinium
Ac,Ac_128,2018-01-03,NH4+PO4,R2,0.62,G_62,49,T10,Ac_128_T10,Nutrients,Symbiodinium
Ac,Ac_216,2018-01-03,NH4+PO4,R1,0.66,G_62,49,T10,Ac_216_T10,Nutrients,Symbiodinium
Ac,Ac_219,2018-01-03,NH4+PO4,R2,0.623,G_62,49,T10,Ac_219_T10,Nutrients,Symbiodinium
Ac,Ac_222,2018-01-03,NH4+PO4,R1,0.652,G_62,49,T10,Ac_222_T10,Nutrients,Symbiodinium
Ac,Ac_225,2018-01-03,NH4+PO4,R2,0.606,G_62,49,T10,Ac_225_T10,Nutrients,Symbiodinium
Ac,Ac_228,2018-01-03,NH4+PO4,R1,0.656,G_62,49,T10,Ac_228_T10,Nutrients,Symbiodinium
Ac,Ac_229,2018-01-03,NH4+PO4,R2,0.601,G_62,49,T10,Ac_229_T10,Nutrients,Symbiodinium
Ac,Ac_162,2018-01-19,Ambient,R1,0.602,G_07,65,T11,Ac_162_T11,Nutrients,Symbiodinium
Ac,Ac_166,2018-01-19,Ambient,R2,0.442,G_07,65,T11,Ac_166_T11,Nutrients,Symbiodinium
Ac,Ac_169,2018-01-19,Ambient,R1,0.608,G_07,65,T11,Ac_169_T11,Nutrients,Symbiodinium
Ac,Ac_173,2018-01-19,Ambient,R2,0.49,G_07,65,T11,Ac_173_T11,Nutrients,Symbiodinium
Ac,Ac_261,2018-01-19,Ambient,R1,0.606,G_07,65,T11,Ac_261_T11,Nutrients,Symbiodinium
Ac,Ac_264,2018-01-19,Ambient,R2,0.467,G_07,65,T11,Ac_264_T11,Nutrients,Symbiodinium
Ac,Ac_267,2018-01-19,Ambient,R1,0.588,G_07,65,T11,Ac_267_T11,Nutrients,Symbiodinium
Ac,Ac_270,2018-01-19,Ambient,R2,0.497,G_07,65,T11,Ac_270_T11,Nutrients,Symbiodinium
Ac,Ac_273,2018-01-19,Ambient,R1,0.598,G_07,65,T11,Ac_273_T11,Nutrients,Symbiodinium
Ac,Ac_143,2018-01-19,Ambient,R1,0.568,G_08,65,T11,Ac_143_T11,Nutrients,Symbiodinium
Ac,Ac_231,2018-01-19,Ambient,R2,0.571,G_08,65,T11,Ac_231_T11,Nutrients,Symbiodinium
Ac,Ac_149,2018-01-19,Ambient,R1,0.561,G_31,65,T11,Ac_149_T11,Nutrients,Symbiodinium
Ac,Ac_152,2018-01-19,Ambient,R2,0.555,G_31,65,T11,Ac_152_T11,Nutrients,Symbiodinium
Ac,Ac_157,2018-01-19,Ambient,R1,0.544,G_31,65,T11,Ac_157_T11,Nutrients,Symbiodinium
Ac,Ac_160,2018-01-19,Ambient,R2,0.544,G_31,65,T11,Ac_160_T11,Nutrients,Symbiodinium
Ac,Ac_248,2018-01-19,Ambient,R1,0.575,G_31,65,T11,Ac_248_T11,Nutrients,Symbiodinium
Ac,Ac_176,2018-01-19,Ambient,R1,0.59,G_48,65,T11,Ac_176_T11,Nutrients,Symbiodinium
Ac,Ac_179,2018-01-19,Ambient,R2,0.611,G_48,65,T11,Ac_179_T11,Nutrients,Symbiodinium
Ac,Ac_182,2018-01-19,Ambient,R1,0.596,G_48,65,T11,Ac_182_T11,Nutrients,Symbiodinium
