Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,SYBR_GREEN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\2017_Nutrients\Ssid\Ssid_Plate30_CD.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2018-04-13 11:44:41 AM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
H3,Sample 14,Ssid,UNKNOWN,SYBR,None,19.0944652557,19.075176239,0.0272774398,,,,0,0.02,1,3,17,,N,N,N
H4,Sample 14,C,UNKNOWN,VIC,NFQ-MGB,35.4172401428,36.2308807373,1.1506642103,,,,0,0.02,1,3,34,,Y,N,Y
H4,Sample 14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,N,Y
H5,Sample 14,Ssid,UNKNOWN,SYBR,None,19.0558891296,19.075176239,0.0272774398,,,,0,0.02,1,3,17,,N,N,N
H6,Sample 14,C,UNKNOWN,VIC,NFQ-MGB,37.0445251465,36.2308807373,1.1506642103,,,,0,0.02,1,3,35,,Y,N,Y
H6,Sample 14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,Y,N,Y
H7,Sample 22,Ssid,UNKNOWN,SYBR,None,18.5646286011,18.7420730591,0.2509457171,,,,0,0.02,1,3,17,,N,N,N
H8,Sample 22,C,UNKNOWN,VIC,NFQ-MGB,37.3948249817,37.3948249817,,,,,0,0.02,1,3,34,,Y,N,N
H8,Sample 22,D,UNKNOWN,FAM,NFQ-MGB,36.5727462769,37.5267791748,1.3492035866,,,,0,0.02,1,3,35,,Y,N,N
H9,Sample 22,Ssid,UNKNOWN,SYBR,None,18.9195194244,18.7420730591,0.2509457171,,,,0,0.02,1,3,17,,N,N,N
H10,Sample 22,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,37.3948249817,,,,,0,0.02,1,3,39,,Y,N,Y
H10,Sample 22,D,UNKNOWN,FAM,NFQ-MGB,38.4808082581,37.5267791748,1.3492035866,,,,0,0.02,1,3,35,,Y,N,Y
H11,+,Ssid,UNKNOWN,SYBR,None,18.6054458618,18.6232280731,0.0251478441,,,,0,0.02,1,3,16,,N,N,N
H12,NTC,C,NTC,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
H12,NTC,D,NTC,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,N
