"Time","Date","Spp","Fragment","Treatment","Replicate","YII","Sample","Genotype","Days","SampleID"
10,2018-01-03,"Ac","Ac_155","N+P","R2",0.629,"2018-01-03_155","Ac_31",49,"Ac_155_10"
10,2018-01-03,"Ac","Ac_168","N+P","R2",0.646,"2018-01-03_168","Ac_07",49,"Ac_168_10"
10,2018-01-03,"Ac","Ac_175","N+P","R2",0.649,"2018-01-03_175","Ac_07",49,"Ac_175_10"
10,2018-01-03,"Ac","Ac_181","N+P","R2",0.656,"2018-01-03_181","Ac_48",49,"Ac_181_10"
10,2018-01-03,"Ac","Ac_188","N+P","R2",0.599,"2018-01-03_188","Ac_48",49,"Ac_188_10"
10,2018-01-03,"Ac","Ac_219","N+P","R2",0.623,"2018-01-03_219","Ac_62",49,"Ac_219_10"
10,2018-01-03,"Ac","Ac_225","N+P","R2",0.606,"2018-01-03_225","Ac_62",49,"Ac_225_10"
10,2018-01-03,"Ac","Ac_229","N+P","R2",0.601,"2018-01-03_229","Ac_62",49,"Ac_229_10"
10,2018-01-03,"Ac","Ac_233","N+P","R2",0.643,"2018-01-03_233","Ac_08",49,"Ac_233_10"
10,2018-01-03,"Ac","Ac_235","N+P","R2",0.648,"2018-01-03_235","Ac_08",49,"Ac_235_10"
10,2018-01-03,"Ac","Ac_247","N+P","R2",0.653,"2018-01-03_247","Ac_31",49,"Ac_247_10"
10,2018-01-03,"Ac","Ac_266","N+P","R2",0.635,"2018-01-03_266","Ac_07",49,"Ac_266_10"
10,2018-01-03,"Ac","Ac_272","N+P","R2",0.649,"2018-01-03_272","Ac_07",49,"Ac_272_10"
10,2018-01-03,"Ac","Ac_280","N+P","R2",0.602,"2018-01-03_280","Ac_48",49,"Ac_280_10"
10,2018-01-03,"Ac","Ac_286","N+P","R2",0.615,"2018-01-03_286","Ac_48",49,"Ac_286_10"
11,2018-01-19,"Ac","Ac_105","Ambient","R1",0.575,"2018-01-19_105","Ac_50",65,"Ac_105_11"
11,2018-01-19,"Ac","Ac_116","Ambient","R1",0.593,"2018-01-19_116","Ac_62",65,"Ac_116_11"
11,2018-01-19,"Ac","Ac_122","Ambient","R1",0.601,"2018-01-19_122","Ac_62",65,"Ac_122_11"
11,2018-01-19,"Ac","Ac_129","Ambient","R1",0.611,"2018-01-19_129","Ac_62",65,"Ac_129_11"
11,2018-01-19,"Ac","Ac_143","Ambient","R1",0.568,"2018-01-19_143","Ac_08",65,"Ac_143_11"
11,2018-01-19,"Ac","Ac_149","Ambient","R1",0.561,"2018-01-19_149","Ac_31",65,"Ac_149_11"
11,2018-01-19,"Ac","Ac_157","Ambient","R1",0.544,"2018-01-19_157","Ac_31",65,"Ac_157_11"
11,2018-01-19,"Ac","Ac_162","Ambient","R1",0.602,"2018-01-19_162","Ac_07",65,"Ac_162_11"
11,2018-01-19,"Ac","Ac_169","Ambient","R1",0.608,"2018-01-19_169","Ac_07",65,"Ac_169_11"
11,2018-01-19,"Ac","Ac_176","Ambient","R1",0.59,"2018-01-19_176","Ac_48",65,"Ac_176_11"
11,2018-01-19,"Ac","Ac_182","Ambient","R1",0.596,"2018-01-19_182","Ac_48",65,"Ac_182_11"
11,2018-01-19,"Ac","Ac_189","Ambient","R1",0.603,"2018-01-19_189","Ac_48",65,"Ac_189_11"
11,2018-01-19,"Ac","Ac_204","Ambient","R1",0.584,"2018-01-19_204","Ac_50",65,"Ac_204_11"
11,2018-01-19,"Ac","Ac_220","Ambient","R1",0.54,"2018-01-19_220","Ac_62",65,"Ac_220_11"
11,2018-01-19,"Ac","Ac_226","Ambient","R1",0.557,"2018-01-19_226","Ac_62",65,"Ac_226_11"
11,2018-01-19,"Ac","Ac_248","Ambient","R1",0.575,"2018-01-19_248","Ac_31",65,"Ac_248_11"
11,2018-01-19,"Ac","Ac_261","Ambient","R1",0.606,"2018-01-19_261","Ac_07",65,"Ac_261_11"
11,2018-01-19,"Ac","Ac_267","Ambient","R1",0.588,"2018-01-19_267","Ac_07",65,"Ac_267_11"
11,2018-01-19,"Ac","Ac_273","Ambient","R1",0.598,"2018-01-19_273","Ac_07",65,"Ac_273_11"
11,2018-01-19,"Ac","Ac_281","Ambient","R1",0.617,"2018-01-19_281","Ac_48",65,"Ac_281_11"
11,2018-01-19,"Ac","Ac_287","Ambient","R1",0.6,"2018-01-19_287","Ac_48",65,"Ac_287_11"
11,2018-01-19,"Ac","Ac_102","Ambient","R2",0.553,"2018-01-19_102","Ac_50",65,"Ac_102_11"
11,2018-01-19,"Ac","Ac_108","Ambient","R2",0.544,"2018-01-19_108","Ac_50",65,"Ac_108_11"
11,2018-01-19,"Ac","Ac_119","Ambient","R2",0.593,"2018-01-19_119","Ac_62",65,"Ac_119_11"
11,2018-01-19,"Ac","Ac_125","Ambient","R2",0.578,"2018-01-19_125","Ac_62",65,"Ac_125_11"
11,2018-01-19,"Ac","Ac_152","Ambient","R2",0.555,"2018-01-19_152","Ac_31",65,"Ac_152_11"
11,2018-01-19,"Ac","Ac_160","Ambient","R2",0.544,"2018-01-19_160","Ac_31",65,"Ac_160_11"
11,2018-01-19,"Ac","Ac_166","Ambient","R2",0.442,"2018-01-19_166","Ac_07",65,"Ac_166_11"
11,2018-01-19,"Ac","Ac_173","Ambient","R2",0.49,"2018-01-19_173","Ac_07",65,"Ac_173_11"
11,2018-01-19,"Ac","Ac_179","Ambient","R2",0.611,"2018-01-19_179","Ac_48",65,"Ac_179_11"
11,2018-01-19,"Ac","Ac_186","Ambient","R2",0.606,"2018-01-19_186","Ac_48",65,"Ac_186_11"
11,2018-01-19,"Ac","Ac_217","Ambient","R2",0.538,"2018-01-19_217","Ac_62",65,"Ac_217_11"
11,2018-01-19,"Ac","Ac_223","Ambient","R2",0.535,"2018-01-19_223","Ac_62",65,"Ac_223_11"
11,2018-01-19,"Ac","Ac_231","Ambient","R2",0.571,"2018-01-19_231","Ac_08",65,"Ac_231_11"
11,2018-01-19,"Ac","Ac_264","Ambient","R2",0.467,"2018-01-19_264","Ac_07",65,"Ac_264_11"
11,2018-01-19,"Ac","Ac_270","Ambient","R2",0.497,"2018-01-19_270","Ac_07",65,"Ac_270_11"
11,2018-01-19,"Ac","Ac_277","Ambient","R2",0.595,"2018-01-19_277","Ac_48",65,"Ac_277_11"
11,2018-01-19,"Ac","Ac_284","Ambient","R2",0.604,"2018-01-19_284","Ac_48",65,"Ac_284_11"
11,2018-01-19,"Ac","Ac_290","Ambient","R2",0.594,"2018-01-19_290","Ac_48",65,"Ac_290_11"
11,2018-01-19,"Ac","Ac_106","N","R1",0.624,"2018-01-19_106","Ac_50",65,"Ac_106_11"
11,2018-01-19,"Ac","Ac_117","N","R1",0.63,"2018-01-19_117","Ac_62",65,"Ac_117_11"
11,2018-01-19,"Ac","Ac_123","N","R1",0.62,"2018-01-19_123","Ac_62",65,"Ac_123_11"
11,2018-01-19,"Ac","Ac_130","N","R1",0.625,"2018-01-19_130","Ac_62",65,"Ac_130_11"
11,2018-01-19,"Ac","Ac_144","N","R1",0.561,"2018-01-19_144","Ac_08",65,"Ac_144_11"
11,2018-01-19,"Ac","Ac_150","N","R1",0.625,"2018-01-19_150","Ac_31",65,"Ac_150_11"
11,2018-01-19,"Ac","Ac_158","N","R1",0.625,"2018-01-19_158","Ac_31",65,"Ac_158_11"
11,2018-01-19,"Ac","Ac_164","N","R1",0.628,"2018-01-19_164","Ac_07",65,"Ac_164_11"
11,2018-01-19,"Ac","Ac_170","N","R1",0.628,"2018-01-19_170","Ac_07",65,"Ac_170_11"
11,2018-01-19,"Ac","Ac_177","N","R1",0.625,"2018-01-19_177","Ac_48",65,"Ac_177_11"
11,2018-01-19,"Ac","Ac_183","N","R1",0.625,"2018-01-19_183","Ac_48",65,"Ac_183_11"
11,2018-01-19,"Ac","Ac_190","N","R1",0.624,"2018-01-19_190","Ac_48",65,"Ac_190_11"
11,2018-01-19,"Ac","Ac_206","N","R1",0.557,"2018-01-19_206","Ac_50",65,"Ac_206_11"
11,2018-01-19,"Ac","Ac_221","N","R1",0.624,"2018-01-19_221","Ac_62",65,"Ac_221_11"
11,2018-01-19,"Ac","Ac_227","N","R1",0.577,"2018-01-19_227","Ac_62",65,"Ac_227_11"
11,2018-01-19,"Ac","Ac_249","N","R1",0.624,"2018-01-19_249","Ac_31",65,"Ac_249_11"
11,2018-01-19,"Ac","Ac_262","N","R1",0.63,"2018-01-19_262","Ac_07",65,"Ac_262_11"
11,2018-01-19,"Ac","Ac_268","N","R1",0.62,"2018-01-19_268","Ac_07",65,"Ac_268_11"
11,2018-01-19,"Ac","Ac_274","N","R1",0.625,"2018-01-19_274","Ac_07",65,"Ac_274_11"
11,2018-01-19,"Ac","Ac_282","N","R1",0.628,"2018-01-19_282","Ac_48",65,"Ac_282_11"
11,2018-01-19,"Ac","Ac_288","N","R1",0.628,"2018-01-19_288","Ac_48",65,"Ac_288_11"
11,2018-01-19,"Ac","Ac_103","N","R2",0.224,"2018-01-19_103","Ac_50",65,"Ac_103_11"
11,2018-01-19,"Ac","Ac_109","N","R2",0.467,"2018-01-19_109","Ac_50",65,"Ac_109_11"
11,2018-01-19,"Ac","Ac_120","N","R2",0.619,"2018-01-19_120","Ac_62",65,"Ac_120_11"
11,2018-01-19,"Ac","Ac_126","N","R2",0.627,"2018-01-19_126","Ac_62",65,"Ac_126_11"
11,2018-01-19,"Ac","Ac_154","N","R2",0.595,"2018-01-19_154","Ac_31",65,"Ac_154_11"
11,2018-01-19,"Ac","Ac_167","N","R2",0.599,"2018-01-19_167","Ac_07",65,"Ac_167_11"
11,2018-01-19,"Ac","Ac_174","N","R2",0.565,"2018-01-19_174","Ac_07",65,"Ac_174_11"
11,2018-01-19,"Ac","Ac_180","N","R2",0.635,"2018-01-19_180","Ac_48",65,"Ac_180_11"
11,2018-01-19,"Ac","Ac_187","N","R2",0.628,"2018-01-19_187","Ac_48",65,"Ac_187_11"
11,2018-01-19,"Ac","Ac_218","N","R2",0.628,"2018-01-19_218","Ac_62",65,"Ac_218_11"
11,2018-01-19,"Ac","Ac_224","N","R2",0.633,"2018-01-19_224","Ac_62",65,"Ac_224_11"
11,2018-01-19,"Ac","Ac_230","N","R2",0.605,"2018-01-19_230","Ac_62",65,"Ac_230_11"
11,2018-01-19,"Ac","Ac_232","N","R2",0.592,"2018-01-19_232","Ac_08",65,"Ac_232_11"
11,2018-01-19,"Ac","Ac_234","N","R2",0.58,"2018-01-19_234","Ac_08",65,"Ac_234_11"
11,2018-01-19,"Ac","Ac_246","N","R2",0.627,"2018-01-19_246","Ac_31",65,"Ac_246_11"
11,2018-01-19,"Ac","Ac_265","N","R2",0.586,"2018-01-19_265","Ac_07",65,"Ac_265_11"
11,2018-01-19,"Ac","Ac_271","N","R2",0.596,"2018-01-19_271","Ac_07",65,"Ac_271_11"
11,2018-01-19,"Ac","Ac_278","N","R2",0.632,"2018-01-19_278","Ac_48",65,"Ac_278_11"
11,2018-01-19,"Ac","Ac_285","N","R2",0.625,"2018-01-19_285","Ac_48",65,"Ac_285_11"
11,2018-01-19,"Ac","Ac_299","N","R2",0.613,"2018-01-19_299","Ac_31",65,"Ac_299_11"
11,2018-01-19,"Ac","Ac_101","N+P","R1",0.593,"2018-01-19_101","Ac_50",65,"Ac_101_11"
11,2018-01-19,"Ac","Ac_107","N+P","R1",0.598,"2018-01-19_107","Ac_50",65,"Ac_107_11"
11,2018-01-19,"Ac","Ac_118","N+P","R1",0.618,"2018-01-19_118","Ac_62",65,"Ac_118_11"
11,2018-01-19,"Ac","Ac_124","N+P","R1",0.615,"2018-01-19_124","Ac_62",65,"Ac_124_11"
11,2018-01-19,"Ac","Ac_145","N+P","R1",0.59,"2018-01-19_145","Ac_08",65,"Ac_145_11"
11,2018-01-19,"Ac","Ac_151","N+P","R1",0.649,"2018-01-19_151","Ac_31",65,"Ac_151_11"
11,2018-01-19,"Ac","Ac_159","N+P","R1",0.647,"2018-01-19_159","Ac_31",65,"Ac_159_11"
11,2018-01-19,"Ac","Ac_165","N+P","R1",0.627,"2018-01-19_165","Ac_07",65,"Ac_165_11"
11,2018-01-19,"Ac","Ac_171","N+P","R1",0.609,"2018-01-19_171","Ac_07",65,"Ac_171_11"
11,2018-01-19,"Ac","Ac_178","N+P","R1",0.651,"2018-01-19_178","Ac_48",65,"Ac_178_11"
11,2018-01-19,"Ac","Ac_184","N+P","R1",0.639,"2018-01-19_184","Ac_48",65,"Ac_184_11"
11,2018-01-19,"Ac","Ac_216","N+P","R1",0.646,"2018-01-19_216","Ac_62",65,"Ac_216_11"
11,2018-01-19,"Ac","Ac_222","N+P","R1",0.65,"2018-01-19_222","Ac_62",65,"Ac_222_11"
11,2018-01-19,"Ac","Ac_228","N+P","R1",0.654,"2018-01-19_228","Ac_62",65,"Ac_228_11"
11,2018-01-19,"Ac","Ac_250","N+P","R1",0.629,"2018-01-19_250","Ac_31",65,"Ac_250_11"
11,2018-01-19,"Ac","Ac_263","N+P","R1",0.602,"2018-01-19_263","Ac_07",65,"Ac_263_11"
11,2018-01-19,"Ac","Ac_269","N+P","R1",0.606,"2018-01-19_269","Ac_07",65,"Ac_269_11"
11,2018-01-19,"Ac","Ac_276","N+P","R1",0.638,"2018-01-19_276","Ac_48",65,"Ac_276_11"
11,2018-01-19,"Ac","Ac_283","N+P","R1",0.638,"2018-01-19_283","Ac_48",65,"Ac_283_11"
11,2018-01-19,"Ac","Ac_289","N+P","R1",0.621,"2018-01-19_289","Ac_48",65,"Ac_289_11"
11,2018-01-19,"Ac","Ac_104","N+P","R2",0.592,"2018-01-19_104","Ac_50",65,"Ac_104_11"
11,2018-01-19,"Ac","Ac_110","N+P","R2",0.598,"2018-01-19_110","Ac_50",65,"Ac_110_11"
11,2018-01-19,"Ac","Ac_121","N+P","R2",0.625,"2018-01-19_121","Ac_62",65,"Ac_121_11"
11,2018-01-19,"Ac","Ac_128","N+P","R2",0.629,"2018-01-19_128","Ac_62",65,"Ac_128_11"
11,2018-01-19,"Ac","Ac_155","N+P","R2",0.611,"2018-01-19_155","Ac_31",65,"Ac_155_11"
11,2018-01-19,"Ac","Ac_168","N+P","R2",0.591,"2018-01-19_168","Ac_07",65,"Ac_168_11"
11,2018-01-19,"Ac","Ac_175","N+P","R2",0.597,"2018-01-19_175","Ac_07",65,"Ac_175_11"
11,2018-01-19,"Ac","Ac_181","N+P","R2",0.645,"2018-01-19_181","Ac_48",65,"Ac_181_11"
11,2018-01-19,"Ac","Ac_188","N+P","R2",0.641,"2018-01-19_188","Ac_48",65,"Ac_188_11"
11,2018-01-19,"Ac","Ac_219","N+P","R2",0.631,"2018-01-19_219","Ac_62",65,"Ac_219_11"
11,2018-01-19,"Ac","Ac_225","N+P","R2",0.614,"2018-01-19_225","Ac_62",65,"Ac_225_11"
11,2018-01-19,"Ac","Ac_229","N+P","R2",0.604,"2018-01-19_229","Ac_62",65,"Ac_229_11"
11,2018-01-19,"Ac","Ac_233","N+P","R2",0.579,"2018-01-19_233","Ac_08",65,"Ac_233_11"
11,2018-01-19,"Ac","Ac_235","N+P","R2",0.617,"2018-01-19_235","Ac_08",65,"Ac_235_11"
11,2018-01-19,"Ac","Ac_247","N+P","R2",0.618,"2018-01-19_247","Ac_31",65,"Ac_247_11"
11,2018-01-19,"Ac","Ac_266","N+P","R2",0.601,"2018-01-19_266","Ac_07",65,"Ac_266_11"
11,2018-01-19,"Ac","Ac_272","N+P","R2",0.589,"2018-01-19_272","Ac_07",65,"Ac_272_11"
11,2018-01-19,"Ac","Ac_280","N+P","R2",0.651,"2018-01-19_280","Ac_48",65,"Ac_280_11"
11,2018-01-19,"Ac","Ac_286","N+P","R2",0.627,"2018-01-19_286","Ac_48",65,"Ac_286_11"
12,2018-01-25,"Ac","Ac_105","Ambient","R1",0.563,"2018-01-25_105","Ac_50",71,"Ac_105_12"
12,2018-01-25,"Ac","Ac_116","Ambient","R1",0.607,"2018-01-25_116","Ac_62",71,"Ac_116_12"
12,2018-01-25,"Ac","Ac_122","Ambient","R1",0.606,"2018-01-25_122","Ac_62",71,"Ac_122_12"
12,2018-01-25,"Ac","Ac_129","Ambient","R1",0.607,"2018-01-25_129","Ac_62",71,"Ac_129_12"
12,2018-01-25,"Ac","Ac_143","Ambient","R1",0.561,"2018-01-25_143","Ac_08",71,"Ac_143_12"
12,2018-01-25,"Ac","Ac_149","Ambient","R1",0.573,"2018-01-25_149","Ac_31",71,"Ac_149_12"
12,2018-01-25,"Ac","Ac_157","Ambient","R1",0.604,"2018-01-25_157","Ac_31",71,"Ac_157_12"
12,2018-01-25,"Ac","Ac_162","Ambient","R1",0.514,"2018-01-25_162","Ac_07",71,"Ac_162_12"
12,2018-01-25,"Ac","Ac_169","Ambient","R1",0.516,"2018-01-25_169","Ac_07",71,"Ac_169_12"
12,2018-01-25,"Ac","Ac_176","Ambient","R1",0.592,"2018-01-25_176","Ac_48",71,"Ac_176_12"
12,2018-01-25,"Ac","Ac_182","Ambient","R1",0.599,"2018-01-25_182","Ac_48",71,"Ac_182_12"
12,2018-01-25,"Ac","Ac_189","Ambient","R1",0.609,"2018-01-25_189","Ac_48",71,"Ac_189_12"
12,2018-01-25,"Ac","Ac_204","Ambient","R1",0.565,"2018-01-25_204","Ac_50",71,"Ac_204_12"
12,2018-01-25,"Ac","Ac_220","Ambient","R1",0.577,"2018-01-25_220","Ac_62",71,"Ac_220_12"
12,2018-01-25,"Ac","Ac_226","Ambient","R1",0.579,"2018-01-25_226","Ac_62",71,"Ac_226_12"
12,2018-01-25,"Ac","Ac_248","Ambient","R1",0.595,"2018-01-25_248","Ac_31",71,"Ac_248_12"
12,2018-01-25,"Ac","Ac_261","Ambient","R1",0.531,"2018-01-25_261","Ac_07",71,"Ac_261_12"
12,2018-01-25,"Ac","Ac_267","Ambient","R1",0.547,"2018-01-25_267","Ac_07",71,"Ac_267_12"
12,2018-01-25,"Ac","Ac_273","Ambient","R1",0.521,"2018-01-25_273","Ac_07",71,"Ac_273_12"
12,2018-01-25,"Ac","Ac_281","Ambient","R1",0.597,"2018-01-25_281","Ac_48",71,"Ac_281_12"
12,2018-01-25,"Ac","Ac_287","Ambient","R1",0.583,"2018-01-25_287","Ac_48",71,"Ac_287_12"
12,2018-01-25,"Ac","Ac_102","Ambient","R2",0.578,"2018-01-25_102","Ac_50",71,"Ac_102_12"
12,2018-01-25,"Ac","Ac_108","Ambient","R2",0.569,"2018-01-25_108","Ac_50",71,"Ac_108_12"
12,2018-01-25,"Ac","Ac_119","Ambient","R2",0.59,"2018-01-25_119","Ac_62",71,"Ac_119_12"
12,2018-01-25,"Ac","Ac_125","Ambient","R2",0.589,"2018-01-25_125","Ac_62",71,"Ac_125_12"
12,2018-01-25,"Ac","Ac_152","Ambient","R2",0.576,"2018-01-25_152","Ac_31",71,"Ac_152_12"
12,2018-01-25,"Ac","Ac_160","Ambient","R2",0.574,"2018-01-25_160","Ac_31",71,"Ac_160_12"
12,2018-01-25,"Ac","Ac_166","Ambient","R2",0.482,"2018-01-25_166","Ac_07",71,"Ac_166_12"
12,2018-01-25,"Ac","Ac_173","Ambient","R2",0.499,"2018-01-25_173","Ac_07",71,"Ac_173_12"
12,2018-01-25,"Ac","Ac_179","Ambient","R2",0.607,"2018-01-25_179","Ac_48",71,"Ac_179_12"
12,2018-01-25,"Ac","Ac_186","Ambient","R2",0.601,"2018-01-25_186","Ac_48",71,"Ac_186_12"
12,2018-01-25,"Ac","Ac_217","Ambient","R2",0.583,"2018-01-25_217","Ac_62",71,"Ac_217_12"
12,2018-01-25,"Ac","Ac_223","Ambient","R2",0.562,"2018-01-25_223","Ac_62",71,"Ac_223_12"
12,2018-01-25,"Ac","Ac_231","Ambient","R2",0.581,"2018-01-25_231","Ac_08",71,"Ac_231_12"
12,2018-01-25,"Ac","Ac_264","Ambient","R2",0.519,"2018-01-25_264","Ac_07",71,"Ac_264_12"
12,2018-01-25,"Ac","Ac_270","Ambient","R2",0.527,"2018-01-25_270","Ac_07",71,"Ac_270_12"
12,2018-01-25,"Ac","Ac_277","Ambient","R2",0.599,"2018-01-25_277","Ac_48",71,"Ac_277_12"
12,2018-01-25,"Ac","Ac_284","Ambient","R2",0.601,"2018-01-25_284","Ac_48",71,"Ac_284_12"
12,2018-01-25,"Ac","Ac_290","Ambient","R2",0.598,"2018-01-25_290","Ac_48",71,"Ac_290_12"
12,2018-01-25,"Ac","Ac_106","N","R1",0.583,"2018-01-25_106","Ac_50",71,"Ac_106_12"
12,2018-01-25,"Ac","Ac_117","N","R1",0.626,"2018-01-25_117","Ac_62",71,"Ac_117_12"
12,2018-01-25,"Ac","Ac_123","N","R1",0.635,"2018-01-25_123","Ac_62",71,"Ac_123_12"
12,2018-01-25,"Ac","Ac_130","N","R1",0.635,"2018-01-25_130","Ac_62",71,"Ac_130_12"
12,2018-01-25,"Ac","Ac_144","N","R1",0.583,"2018-01-25_144","Ac_08",71,"Ac_144_12"
12,2018-01-25,"Ac","Ac_150","N","R1",0.627,"2018-01-25_150","Ac_31",71,"Ac_150_12"
12,2018-01-25,"Ac","Ac_158","N","R1",0.634,"2018-01-25_158","Ac_31",71,"Ac_158_12"
12,2018-01-25,"Ac","Ac_164","N","R1",0.632,"2018-01-25_164","Ac_07",71,"Ac_164_12"
12,2018-01-25,"Ac","Ac_170","N","R1",0.626,"2018-01-25_170","Ac_07",71,"Ac_170_12"
12,2018-01-25,"Ac","Ac_177","N","R1",0.637,"2018-01-25_177","Ac_48",71,"Ac_177_12"
12,2018-01-25,"Ac","Ac_183","N","R1",0.627,"2018-01-25_183","Ac_48",71,"Ac_183_12"
12,2018-01-25,"Ac","Ac_190","N","R1",0.634,"2018-01-25_190","Ac_48",71,"Ac_190_12"
12,2018-01-25,"Ac","Ac_206","N","R1",0.555,"2018-01-25_206","Ac_50",71,"Ac_206_12"
12,2018-01-25,"Ac","Ac_221","N","R1",0.632,"2018-01-25_221","Ac_62",71,"Ac_221_12"
12,2018-01-25,"Ac","Ac_227","N","R1",0.637,"2018-01-25_227","Ac_62",71,"Ac_227_12"
12,2018-01-25,"Ac","Ac_249","N","R1",0.629,"2018-01-25_249","Ac_31",71,"Ac_249_12"
12,2018-01-25,"Ac","Ac_262","N","R1",0.635,"2018-01-25_262","Ac_07",71,"Ac_262_12"
12,2018-01-25,"Ac","Ac_268","N","R1",0.635,"2018-01-25_268","Ac_07",71,"Ac_268_12"
12,2018-01-25,"Ac","Ac_274","N","R1",0.632,"2018-01-25_274","Ac_07",71,"Ac_274_12"
12,2018-01-25,"Ac","Ac_282","N","R1",0.629,"2018-01-25_282","Ac_48",71,"Ac_282_12"
12,2018-01-25,"Ac","Ac_288","N","R1",0.632,"2018-01-25_288","Ac_48",71,"Ac_288_12"
12,2018-01-25,"Ac","Ac_120","N","R2",0.618,"2018-01-25_120","Ac_62",71,"Ac_120_12"
12,2018-01-25,"Ac","Ac_126","N","R2",0.593,"2018-01-25_126","Ac_62",71,"Ac_126_12"
12,2018-01-25,"Ac","Ac_154","N","R2",0.601,"2018-01-25_154","Ac_31",71,"Ac_154_12"
12,2018-01-25,"Ac","Ac_174","N","R2",0.596,"2018-01-25_174","Ac_07",71,"Ac_174_12"
12,2018-01-25,"Ac","Ac_180","N","R2",0.619,"2018-01-25_180","Ac_48",71,"Ac_180_12"
12,2018-01-25,"Ac","Ac_187","N","R2",0.594,"2018-01-25_187","Ac_48",71,"Ac_187_12"
12,2018-01-25,"Ac","Ac_218","N","R2",0.617,"2018-01-25_218","Ac_62",71,"Ac_218_12"
12,2018-01-25,"Ac","Ac_224","N","R2",0.622,"2018-01-25_224","Ac_62",71,"Ac_224_12"
12,2018-01-25,"Ac","Ac_230","N","R2",0.603,"2018-01-25_230","Ac_62",71,"Ac_230_12"
12,2018-01-25,"Ac","Ac_232","N","R2",0.585,"2018-01-25_232","Ac_08",71,"Ac_232_12"
12,2018-01-25,"Ac","Ac_234","N","R2",0.582,"2018-01-25_234","Ac_08",71,"Ac_234_12"
12,2018-01-25,"Ac","Ac_246","N","R2",0.625,"2018-01-25_246","Ac_31",71,"Ac_246_12"
12,2018-01-25,"Ac","Ac_265","N","R2",0.581,"2018-01-25_265","Ac_07",71,"Ac_265_12"
12,2018-01-25,"Ac","Ac_271","N","R2",0.616,"2018-01-25_271","Ac_07",71,"Ac_271_12"
12,2018-01-25,"Ac","Ac_278","N","R2",0.61,"2018-01-25_278","Ac_48",71,"Ac_278_12"
12,2018-01-25,"Ac","Ac_285","N","R2",0.606,"2018-01-25_285","Ac_48",71,"Ac_285_12"
12,2018-01-25,"Ac","Ac_299","N","R2",0.595,"2018-01-25_299","Ac_31",71,"Ac_299_12"
12,2018-01-25,"Ac","Ac_101","N+P","R1",0.567,"2018-01-25_101","Ac_50",71,"Ac_101_12"
12,2018-01-25,"Ac","Ac_107","N+P","R1",0.574,"2018-01-25_107","Ac_50",71,"Ac_107_12"
12,2018-01-25,"Ac","Ac_118","N+P","R1",0.615,"2018-01-25_118","Ac_62",71,"Ac_118_12"
12,2018-01-25,"Ac","Ac_124","N+P","R1",0.608,"2018-01-25_124","Ac_62",71,"Ac_124_12"
12,2018-01-25,"Ac","Ac_145","N+P","R1",0.577,"2018-01-25_145","Ac_08",71,"Ac_145_12"
12,2018-01-25,"Ac","Ac_151","N+P","R1",0.571,"2018-01-25_151","Ac_31",71,"Ac_151_12"
12,2018-01-25,"Ac","Ac_159","N+P","R1",0.589,"2018-01-25_159","Ac_31",71,"Ac_159_12"
12,2018-01-25,"Ac","Ac_165","N+P","R1",0.578,"2018-01-25_165","Ac_07",71,"Ac_165_12"
12,2018-01-25,"Ac","Ac_171","N+P","R1",0.557,"2018-01-25_171","Ac_07",71,"Ac_171_12"
12,2018-01-25,"Ac","Ac_178","N+P","R1",0.619,"2018-01-25_178","Ac_48",71,"Ac_178_12"
12,2018-01-25,"Ac","Ac_184","N+P","R1",0.61,"2018-01-25_184","Ac_48",71,"Ac_184_12"
12,2018-01-25,"Ac","Ac_216","N+P","R1",0.621,"2018-01-25_216","Ac_62",71,"Ac_216_12"
12,2018-01-25,"Ac","Ac_222","N+P","R1",0.617,"2018-01-25_222","Ac_62",71,"Ac_222_12"
12,2018-01-25,"Ac","Ac_228","N+P","R1",0.62,"2018-01-25_228","Ac_62",71,"Ac_228_12"
12,2018-01-25,"Ac","Ac_250","N+P","R1",0.611,"2018-01-25_250","Ac_31",71,"Ac_250_12"
12,2018-01-25,"Ac","Ac_263","N+P","R1",0.554,"2018-01-25_263","Ac_07",71,"Ac_263_12"
12,2018-01-25,"Ac","Ac_269","N+P","R1",0.541,"2018-01-25_269","Ac_07",71,"Ac_269_12"
12,2018-01-25,"Ac","Ac_276","N+P","R1",0.609,"2018-01-25_276","Ac_48",71,"Ac_276_12"
12,2018-01-25,"Ac","Ac_283","N+P","R1",0.612,"2018-01-25_283","Ac_48",71,"Ac_283_12"
12,2018-01-25,"Ac","Ac_289","N+P","R1",0.609,"2018-01-25_289","Ac_48",71,"Ac_289_12"
12,2018-01-25,"Ac","Ac_104","N+P","R2",0.576,"2018-01-25_104","Ac_50",71,"Ac_104_12"
12,2018-01-25,"Ac","Ac_110","N+P","R2",0.589,"2018-01-25_110","Ac_50",71,"Ac_110_12"
12,2018-01-25,"Ac","Ac_121","N+P","R2",0.606,"2018-01-25_121","Ac_62",71,"Ac_121_12"
12,2018-01-25,"Ac","Ac_128","N+P","R2",0.613,"2018-01-25_128","Ac_62",71,"Ac_128_12"
12,2018-01-25,"Ac","Ac_155","N+P","R2",0.595,"2018-01-25_155","Ac_31",71,"Ac_155_12"
12,2018-01-25,"Ac","Ac_168","N+P","R2",0.562,"2018-01-25_168","Ac_07",71,"Ac_168_12"
