Time,Date,Spp,Colony,Fragment,Treatment,Replicate,YII,Sample
9,12/13/17,S.sid,20,20-3,NP,R1,0.554,20-3_2017-12-13
9,12/13/17,S.sid,20,20-11,NP,R1,0.553,20-11_2017-12-13
9,12/13/17,S.sid,20,20-17,NP,R1,0.563,20-17_2017-12-13
9,12/13/17,S.sid,20,20-23,NP,R1,0.564,20-23_2017-12-13
9,12/13/17,S.sid,22,22-6,NP,R1,0.505,22-6_2017-12-13
9,12/13/17,S.sid,22,22-12,NP,R1,0.519,22-12_2017-12-13
9,12/13/17,S.sid,22,22-18,NP,R1,0.528,22-18_2017-12-13
9,12/13/17,S.sid,22,22-25,NP,R1,0.52,22-25_2017-12-13
9,12/13/17,S.sid,23,23-56,NP,R1,0.501,23-56_2017-12-13
9,12/13/17,S.sid,23,23-59,NP,R1,0.494,23-59_2017-12-13
9,12/13/17,S.sid,23,23-63,NP,R1,0.493,23-63_2017-12-13
9,12/13/17,S.sid,23,23-67,NP,R1,0.498,23-67_2017-12-13
9,12/13/17,S.sid,24,24-5,NP,R1,0.557,24-5_2017-12-13
9,12/13/17,S.sid,24,24-11,NP,R1,0.541,24-11_2017-12-13
9,12/13/17,S.sid,24,24-15,NP,R1,0.549,24-15_2017-12-13
9,12/13/17,S.sid,27,27-6,NP,R1,0.536,27-6_2017-12-13
9,12/13/17,S.sid,27,27-18,NP,R1,0.526,27-18_2017-12-13
9,12/13/17,S.sid,27,27-27,NP,R1,0.542,27-27_2017-12-13
9,12/13/17,S.sid,27,27-46,NP,R1,0.546,27-46_2017-12-13
9,12/13/17,S.sid,28,28-4,NP,R1,0.545,28-4_2017-12-13
9,12/13/17,S.sid,28,28-7,NP,R1,0.569,28-7_2017-12-13
9,12/13/17,S.sid,28,28-10,NP,R1,0.568,28-10_2017-12-13
9,12/13/17,S.sid,30,30-3,NP,R1,0.572,30-3_2017-12-13
9,12/13/17,S.sid,30,30-7,NP,R1,0.58,30-7_2017-12-13
9,12/13/17,S.sid,30,30-10,NP,R1,0.558,30-10_2017-12-13
9,12/13/17,S.sid,30,30-14,NP,R1,0.57,30-14_2017-12-13
9,12/13/17,S.sid,20,20-26,Control,R2,0.567,20-26_2017-12-13
9,12/13/17,S.sid,20,20-32,Control,R2,0.573,20-32_2017-12-13
9,12/13/17,S.sid,20,20-38,Control,R2,0.572,20-38_2017-12-13
9,12/13/17,S.sid,20,20-45,Control,R2,0.552,20-45_2017-12-13
9,12/13/17,S.sid,22,22-26,Control,R2,0.519,22-26_2017-12-13
9,12/13/17,S.sid,22,22-32,Control,R2,0.509,22-32_2017-12-13
9,12/13/17,S.sid,22,22-35,Control,R2,0.491,22-35_2017-12-13
9,12/13/17,S.sid,22,22-39,Control,R2,0.481,22-39_2017-12-13
9,12/13/17,S.sid,23,23-68,Control,R2,0.49,23-68_2017-12-13
9,12/13/17,S.sid,23,23-72,Control,R2,0.463,23-72_2017-12-13
9,12/13/17,S.sid,23,23-75,Control,R2,0.462,23-75_2017-12-13
9,12/13/17,S.sid,23,23-79,Control,R2,0.46,23-79_2017-12-13
9,12/13/17,S.sid,24,24-16,Control,R2,0.556,24-16_2017-12-13
9,12/13/17,S.sid,24,24-19,Control,R2,0.569,24-19_2017-12-13
9,12/13/17,S.sid,24,24-23,Control,R2,0.54,24-23_2017-12-13
9,12/13/17,S.sid,27,27-57,Control,R2,0.468,27-57_2017-12-13
9,12/13/17,S.sid,27,27-73,Control,R2,0.481,27-73_2017-12-13
9,12/13/17,S.sid,27,27-85,Control,R2,0.513,27-85_2017-12-13
9,12/13/17,S.sid,27,27-94,Control,R2,0.496,27-94_2017-12-13
9,12/13/17,S.sid,28,28-11,Control,R2,0.517,28-11_2017-12-13
9,12/13/17,S.sid,28,28-15,Control,R2,0.532,28-15_2017-12-13
9,12/13/17,S.sid,28,28-20,Control,R2,0.539,28-20_2017-12-13
9,12/13/17,S.sid,28,28-29,Control,R2,0.522,28-29_2017-12-13
9,12/13/17,S.sid,30,30-15,Control,R2,0.55,30-15_2017-12-13
9,12/13/17,S.sid,30,30-20,Control,R2,0.568,30-20_2017-12-13
9,12/13/17,S.sid,30,30-23,Control,R2,0.57,30-23_2017-12-13
9,12/13/17,S.sid,30,30-26,Control,R2,0.562,30-26_2017-12-13
9,12/13/17,S.sid,20,20-29,N,R2,0.568,20-29_2017-12-13
9,12/13/17,S.sid,20,20-33,N,R2,0.581,20-33_2017-12-13
9,12/13/17,S.sid,20,20-39,N,R2,0.579,20-39_2017-12-13
9,12/13/17,S.sid,20,20-46,N,R2,0.579,20-46_2017-12-13
9,12/13/17,S.sid,22,22-27,N,R2,0.529,22-27_2017-12-13
9,12/13/17,S.sid,22,22-33,N,R2,0.544,22-33_2017-12-13
9,12/13/17,S.sid,22,22-36,N,R2,0.533,22-36_2017-12-13
9,12/13/17,S.sid,22,22-41,N,R2,0.562,22-41_2017-12-13
9,12/13/17,S.sid,23,23-70,N,R2,0.533,23-70_2017-12-13
9,12/13/17,S.sid,23,23-73,N,R2,0.532,23-73_2017-12-13
9,12/13/17,S.sid,23,23-76,N,R2,0.514,23-76_2017-12-13
9,12/13/17,S.sid,23,23-80,N,R2,0.54,23-80_2017-12-13
9,12/13/17,S.sid,24,24-17,N,R2,0.528,24-17_2017-12-13
9,12/13/17,S.sid,24,24-21,N,R2,0.537,24-21_2017-12-13
9,12/13/17,S.sid,24,24-24,N,R2,0.537,24-24_2017-12-13
9,12/13/17,S.sid,24,24-27,N,R2,0.505,24-27_2017-12-13
9,12/13/17,S.sid,27,27-67,N,R2,0.506,27-67_2017-12-13
9,12/13/17,S.sid,27,27-75,N,R2,0.528,27-75_2017-12-13
9,12/13/17,S.sid,27,27-86,N,R2,0.534,27-86_2017-12-13
9,12/13/17,S.sid,27,27-97,N,R2,0.552,27-97_2017-12-13
9,12/13/17,S.sid,28,28-13,N,R2,0.548,28-13_2017-12-13
9,12/13/17,S.sid,28,28-18,N,R2,0.536,28-18_2017-12-13
9,12/13/17,S.sid,28,28-21,N,R2,0.555,28-21_2017-12-13
9,12/13/17,S.sid,28,28-30,N,R2,0.554,28-30_2017-12-13
9,12/13/17,S.sid,30,30-16,N,R2,0.557,30-16_2017-12-13
9,12/13/17,S.sid,30,30-21,N,R2,0.576,30-21_2017-12-13
9,12/13/17,S.sid,30,30-24,N,R2,0.558,30-24_2017-12-13
9,12/13/17,S.sid,30,30-27,N,R2,0.552,30-27_2017-12-13
9,12/13/17,S.sid,20,20-30,NP,R2,0.573,20-30_2017-12-13
9,12/13/17,S.sid,20,20-36,NP,R2,0.535,20-36_2017-12-13
9,12/13/17,S.sid,20,20-41,NP,R2,0.571,20-41_2017-12-13
9,12/13/17,S.sid,20,20-48,NP,R2,0.585,20-48_2017-12-13
9,12/13/17,S.sid,22,22-31,NP,R2,0.523,22-31_2017-12-13
9,12/13/17,S.sid,22,22-34,NP,R2,0.539,22-34_2017-12-13
9,12/13/17,S.sid,22,22-38,NP,R2,0.539,22-38_2017-12-13
9,12/13/17,S.sid,22,22-42,NP,R2,0.553,22-42_2017-12-13
9,12/13/17,S.sid,23,23-71,NP,R2,0.533,23-71_2017-12-13
9,12/13/17,S.sid,23,23-74,NP,R2,0.521,23-74_2017-12-13
9,12/13/17,S.sid,23,23-78,NP,R2,0.507,23-78_2017-12-13
9,12/13/17,S.sid,23,23-81,NP,R2,0.507,23-81_2017-12-13
9,12/13/17,S.sid,24,24-18,NP,R2,0.552,24-18_2017-12-13
9,12/13/17,S.sid,24,24-22,NP,R2,0.565,24-22_2017-12-13
9,12/13/17,S.sid,24,24-25,NP,R2,0.565,24-25_2017-12-13
9,12/13/17,S.sid,24,24-28,NP,R2,0.554,24-28_2017-12-13
9,12/13/17,S.sid,27,27-68,NP,R2,0.556,27-68_2017-12-13
9,12/13/17,S.sid,27,27-77,NP,R2,0.558,27-77_2017-12-13
9,12/13/17,S.sid,27,27-87,NP,R2,0.568,27-87_2017-12-13
9,12/13/17,S.sid,27,27-98,NP,R2,0.559,27-98_2017-12-13
9,12/13/17,S.sid,28,28-14,NP,R2,0.588,28-14_2017-12-13
9,12/13/17,S.sid,28,28-19,NP,R2,0.56,28-19_2017-12-13
9,12/13/17,S.sid,28,28-23,NP,R2,0.579,28-23_2017-12-13
9,12/13/17,S.sid,30,30-18,NP,R2,0.584,30-18_2017-12-13
9,12/13/17,S.sid,30,30-22,NP,R2,0.592,30-22_2017-12-13
9,12/13/17,S.sid,30,30-25,NP,R2,0.59,30-25_2017-12-13
9,12/13/17,S.sid,30,30-28,NP,R2,0.583,30-28_2017-12-13
10,1/3/18,S.sid,20,20-1,Control,R1,0.515,20-1_2018-01-03
10,1/3/18,S.sid,20,20-4,Control,R1,0.524,20-4_2018-01-03
10,1/3/18,S.sid,20,20-13,Control,R1,0.537,20-13_2018-01-03
10,1/3/18,S.sid,20,20-19,Control,R1,0.52,20-19_2018-01-03
10,1/3/18,S.sid,22,22-2,Control,R1,0.454,22-2_2018-01-03
10,1/3/18,S.sid,22,22-8,Control,R1,0.447,22-8_2018-01-03
10,1/3/18,S.sid,22,22-16,Control,R1,0.456,22-16_2018-01-03
10,1/3/18,S.sid,22,22-21,Control,R1,0.456,22-21_2018-01-03
10,1/3/18,S.sid,23,23-54,Control,R1,0.452,23-54_2018-01-03
10,1/3/18,S.sid,23,23-57,Control,R1,0.456,23-57_2018-01-03
10,1/3/18,S.sid,23,23-60,Control,R1,0.44,23-60_2018-01-03
10,1/3/18,S.sid,23,23-65,Control,R1,0.446,23-65_2018-01-03
10,1/3/18,S.sid,24,24-2,Control,R1,0.539,24-2_2018-01-03
10,1/3/18,S.sid,24,24-6,Control,R1,0.51,24-6_2018-01-03
10,1/3/18,S.sid,24,24-9,Control,R1,0.537,24-9_2018-01-03
10,1/3/18,S.sid,24,24-12,Control,R1,0.535,24-12_2018-01-03
10,1/3/18,S.sid,27,27-3,Control,R1,0.446,27-3_2018-01-03
10,1/3/18,S.sid,27,27-9,Control,R1,0.458,27-9_2018-01-03
10,1/3/18,S.sid,27,27-19,Control,R1,0.473,27-19_2018-01-03
10,1/3/18,S.sid,27,27-28,Control,R1,0.489,27-28_2018-01-03
10,1/3/18,S.sid,28,28-2,Control,R1,0.498,28-2_2018-01-03
10,1/3/18,S.sid,28,28-5,Control,R1,0.496,28-5_2018-01-03
10,1/3/18,S.sid,28,28-8,Control,R1,0.526,28-8_2018-01-03
10,1/3/18,S.sid,30,30-1,Control,R1,0.548,30-1_2018-01-03
10,1/3/18,S.sid,30,30-4,Control,R1,0.54,30-4_2018-01-03
10,1/3/18,S.sid,30,30-8,Control,R1,0.558,30-8_2018-01-03
10,1/3/18,S.sid,30,30-12,Control,R1,0.53,30-12_2018-01-03
10,1/3/18,S.sid,20,20-2,N,R1,0.529,20-2_2018-01-03
10,1/3/18,S.sid,20,20-8,N,R1,0.546,20-8_2018-01-03
10,1/3/18,S.sid,20,20-15,N,R1,0.533,20-15_2018-01-03
10,1/3/18,S.sid,20,20-22,N,R1,0.499,20-22_2018-01-03
10,1/3/18,S.sid,22,22-3,N,R1,0.42,22-3_2018-01-03
10,1/3/18,S.sid,22,22-11,N,R1,0.5,22-11_2018-01-03
10,1/3/18,S.sid,22,22-17,N,R1,0.502,22-17_2018-01-03
10,1/3/18,S.sid,22,22-24,N,R1,0.513,22-24_2018-01-03
10,1/3/18,S.sid,23,23-55,N,R1,0.485,23-55_2018-01-03
10,1/3/18,S.sid,23,23-58,N,R1,0.477,23-58_2018-01-03
10,1/3/18,S.sid,23,23-61,N,R1,0.492,23-61_2018-01-03
10,1/3/18,S.sid,23,23-66,N,R1,0.487,23-66_2018-01-03
10,1/3/18,S.sid,24,24-3,N,R1,0.478,24-3_2018-01-03
10,1/3/18,S.sid,24,24-7,N,R1,0.458,24-7_2018-01-03
10,1/3/18,S.sid,24,24-10,N,R1,0.46,24-10_2018-01-03
10,1/3/18,S.sid,24,24-14,N,R1,0.457,24-14_2018-01-03
10,1/3/18,S.sid,27,27-5,N,R1,0.485,27-5_2018-01-03
10,1/3/18,S.sid,27,27-12,N,R1,0.508,27-12_2018-01-03
10,1/3/18,S.sid,27,27-21,N,R1,0.523,27-21_2018-01-03
10,1/3/18,S.sid,27,27-45,N,R1,0.487,27-45_2018-01-03
10,1/3/18,S.sid,28,28-3,N,R1,0.537,28-3_2018-01-03
10,1/3/18,S.sid,28,28-6,N,R1,0.495,28-6_2018-01-03
10,1/3/18,S.sid,28,28-9,N,R1,0.535,28-9_2018-01-03
10,1/3/18,S.sid,30,30-2,N,R1,0.528,30-2_2018-01-03
10,1/3/18,S.sid,30,30-5,N,R1,0.535,30-5_2018-01-03
10,1/3/18,S.sid,30,30-9,N,R1,0.526,30-9_2018-01-03
10,1/3/18,S.sid,30,30-13,N,R1,0.522,30-13_2018-01-03
10,1/3/18,S.sid,20,20-3,NP,R1,0.513,20-3_2018-01-03
10,1/3/18,S.sid,20,20-11,NP,R1,0.519,20-11_2018-01-03
10,1/3/18,S.sid,20,20-17,NP,R1,0.536,20-17_2018-01-03
10,1/3/18,S.sid,20,20-23,NP,R1,0.512,20-23_2018-01-03
10,1/3/18,S.sid,22,22-6,NP,R1,0.435,22-6_2018-01-03
10,1/3/18,S.sid,22,22-12,NP,R1,0.437,22-12_2018-01-03
10,1/3/18,S.sid,22,22-18,NP,R1,0.443,22-18_2018-01-03
10,1/3/18,S.sid,22,22-25,NP,R1,0.459,22-25_2018-01-03
10,1/3/18,S.sid,23,23-56,NP,R1,0.461,23-56_2018-01-03
10,1/3/18,S.sid,23,23-59,NP,R1,0.458,23-59_2018-01-03
10,1/3/18,S.sid,23,23-63,NP,R1,0.448,23-63_2018-01-03
10,1/3/18,S.sid,23,23-67,NP,R1,0.442,23-67_2018-01-03
10,1/3/18,S.sid,24,24-5,NP,R1,0.499,24-5_2018-01-03
10,1/3/18,S.sid,24,24-11,NP,R1,0.502,24-11_2018-01-03
10,1/3/18,S.sid,24,24-15,NP,R1,0.506,24-15_2018-01-03
10,1/3/18,S.sid,27,27-6,NP,R1,0.457,27-6_2018-01-03
10,1/3/18,S.sid,27,27-18,NP,R1,0.458,27-18_2018-01-03
10,1/3/18,S.sid,27,27-27,NP,R1,0.482,27-27_2018-01-03
10,1/3/18,S.sid,27,27-46,NP,R1,0.464,27-46_2018-01-03
10,1/3/18,S.sid,28,28-4,NP,R1,0.482,28-4_2018-01-03
10,1/3/18,S.sid,28,28-7,NP,R1,0.491,28-7_2018-01-03
10,1/3/18,S.sid,28,28-10,NP,R1,0.516,28-10_2018-01-03
10,1/3/18,S.sid,30,30-3,NP,R1,0.521,30-3_2018-01-03
10,1/3/18,S.sid,30,30-7,NP,R1,0.521,30-7_2018-01-03
10,1/3/18,S.sid,30,30-10,NP,R1,0.508,30-10_2018-01-03
10,1/3/18,S.sid,30,30-14,NP,R1,0.503,30-14_2018-01-03
10,1/3/18,S.sid,20,20-26,Control,R2,0.513,20-26_2018-01-03
10,1/3/18,S.sid,20,20-32,Control,R2,0.495,20-32_2018-01-03
10,1/3/18,S.sid,20,20-38,Control,R2,0.511,20-38_2018-01-03
10,1/3/18,S.sid,20,20-45,Control,R2,0.504,20-45_2018-01-03
10,1/3/18,S.sid,22,22-26,Control,R2,0.427,22-26_2018-01-03
10,1/3/18,S.sid,22,22-32,Control,R2,0.449,22-32_2018-01-03
10,1/3/18,S.sid,22,22-35,Control,R2,0.429,22-35_2018-01-03
10,1/3/18,S.sid,22,22-39,Control,R2,0.436,22-39_2018-01-03
10,1/3/18,S.sid,23,23-68,Control,R2,0.448,23-68_2018-01-03
10,1/3/18,S.sid,23,23-72,Control,R2,0.398,23-72_2018-01-03
10,1/3/18,S.sid,23,23-75,Control,R2,0.401,23-75_2018-01-03
10,1/3/18,S.sid,23,23-79,Control,R2,0.441,23-79_2018-01-03
10,1/3/18,S.sid,24,24-16,Control,R2,0.525,24-16_2018-01-03
10,1/3/18,S.sid,24,24-19,Control,R2,0.518,24-19_2018-01-03
10,1/3/18,S.sid,24,24-23,Control,R2,0.485,24-23_2018-01-03
10,1/3/18,S.sid,27,27-57,Control,R2,0.451,27-57_2018-01-03
10,1/3/18,S.sid,27,27-73,Control,R2,0.47,27-73_2018-01-03
10,1/3/18,S.sid,27,27-85,Control,R2,0.499,27-85_2018-01-03
10,1/3/18,S.sid,27,27-94,Control,R2,0.494,27-94_2018-01-03
10,1/3/18,S.sid,28,28-11,Control,R2,0.509,28-11_2018-01-03
10,1/3/18,S.sid,28,28-15,Control,R2,0.483,28-15_2018-01-03
10,1/3/18,S.sid,28,28-20,Control,R2,0.507,28-20_2018-01-03
10,1/3/18,S.sid,28,28-29,Control,R2,0.479,28-29_2018-01-03
10,1/3/18,S.sid,30,30-15,Control,R2,0.519,30-15_2018-01-03
10,1/3/18,S.sid,30,30-20,Control,R2,0.518,30-20_2018-01-03
10,1/3/18,S.sid,30,30-23,Control,R2,0.521,30-23_2018-01-03
10,1/3/18,S.sid,30,30-26,Control,R2,0.512,30-26_2018-01-03
10,1/3/18,S.sid,20,20-29,N,R2,0.478,20-29_2018-01-03
10,1/3/18,S.sid,20,20-33,N,R2,0.485,20-33_2018-01-03
10,1/3/18,S.sid,20,20-39,N,R2,0.495,20-39_2018-01-03
10,1/3/18,S.sid,20,20-46,N,R2,0.466,20-46_2018-01-03
10,1/3/18,S.sid,22,22-27,N,R2,0.426,22-27_2018-01-03
10,1/3/18,S.sid,22,22-33,N,R2,0.412,22-33_2018-01-03
10,1/3/18,S.sid,22,22-36,N,R2,0.447,22-36_2018-01-03
10,1/3/18,S.sid,22,22-41,N,R2,0.42,22-41_2018-01-03
10,1/3/18,S.sid,23,23-70,N,R2,0.499,23-70_2018-01-03
10,1/3/18,S.sid,23,23-73,N,R2,0.484,23-73_2018-01-03
10,1/3/18,S.sid,23,23-76,N,R2,0.464,23-76_2018-01-03
10,1/3/18,S.sid,23,23-80,N,R2,0.515,23-80_2018-01-03
10,1/3/18,S.sid,24,24-17,N,R2,0.473,24-17_2018-01-03
10,1/3/18,S.sid,24,24-21,N,R2,0.465,24-21_2018-01-03
10,1/3/18,S.sid,24,24-24,N,R2,0.435,24-24_2018-01-03
10,1/3/18,S.sid,24,24-27,N,R2,0.477,24-27_2018-01-03
10,1/3/18,S.sid,27,27-67,N,R2,0.485,27-67_2018-01-03
10,1/3/18,S.sid,27,27-75,N,R2,0.461,27-75_2018-01-03
10,1/3/18,S.sid,27,27-86,N,R2,0.497,27-86_2018-01-03
10,1/3/18,S.sid,27,27-97,N,R2,0.493,27-97_2018-01-03
10,1/3/18,S.sid,28,28-13,N,R2,0.502,28-13_2018-01-03
10,1/3/18,S.sid,28,28-18,N,R2,0.439,28-18_2018-01-03
10,1/3/18,S.sid,28,28-21,N,R2,0.47,28-21_2018-01-03
10,1/3/18,S.sid,28,28-30,N,R2,0.478,28-30_2018-01-03
10,1/3/18,S.sid,30,30-16,N,R2,0.537,30-16_2018-01-03
10,1/3/18,S.sid,30,30-21,N,R2,0.536,30-21_2018-01-03
10,1/3/18,S.sid,30,30-24,N,R2,0.519,30-24_2018-01-03
10,1/3/18,S.sid,30,30-27,N,R2,0.509,30-27_2018-01-03
10,1/3/18,S.sid,20,20-30,NP,R2,0.525,20-30_2018-01-03
10,1/3/18,S.sid,20,20-36,NP,R2,0.475,20-36_2018-01-03
10,1/3/18,S.sid,20,20-41,NP,R2,0.524,20-41_2018-01-03
10,1/3/18,S.sid,20,20-48,NP,R2,0.518,20-48_2018-01-03
10,1/3/18,S.sid,22,22-31,NP,R2,0.475,22-31_2018-01-03
10,1/3/18,S.sid,22,22-34,NP,R2,0.453,22-34_2018-01-03
10,1/3/18,S.sid,22,22-38,NP,R2,0.435,22-38_2018-01-03
10,1/3/18,S.sid,22,22-42,NP,R2,0.482,22-42_2018-01-03
10,1/3/18,S.sid,23,23-71,NP,R2,0.473,23-71_2018-01-03
10,1/3/18,S.sid,23,23-74,NP,R2,0.45,23-74_2018-01-03
10,1/3/18,S.sid,23,23-78,NP,R2,0.446,23-78_2018-01-03
10,1/3/18,S.sid,23,23-81,NP,R2,0.432,23-81_2018-01-03
10,1/3/18,S.sid,24,24-18,NP,R2,0.505,24-18_2018-01-03
10,1/3/18,S.sid,24,24-22,NP,R2,0.502,24-22_2018-01-03
10,1/3/18,S.sid,24,24-25,NP,R2,0.495,24-25_2018-01-03
10,1/3/18,S.sid,24,24-28,NP,R2,0.481,24-28_2018-01-03
10,1/3/18,S.sid,27,27-68,NP,R2,0.503,27-68_2018-01-03
10,1/3/18,S.sid,27,27-77,NP,R2,0.49,27-77_2018-01-03
10,1/3/18,S.sid,27,27-87,NP,R2,0.495,27-87_2018-01-03
10,1/3/18,S.sid,27,27-98,NP,R2,0.516,27-98_2018-01-03
10,1/3/18,S.sid,28,28-14,NP,R2,0.546,28-14_2018-01-03
10,1/3/18,S.sid,28,28-19,NP,R2,0.411,28-19_2018-01-03
10,1/3/18,S.sid,28,28-23,NP,R2,0.477,28-23_2018-01-03
10,1/3/18,S.sid,30,30-18,NP,R2,0.54,30-18_2018-01-03
10,1/3/18,S.sid,30,30-22,NP,R2,0.527,30-22_2018-01-03
10,1/3/18,S.sid,30,30-25,NP,R2,0.513,30-25_2018-01-03
10,1/3/18,S.sid,30,30-28,NP,R2,0.504,30-28_2018-01-03
11,1/19/18,S.sid,20,20-1,Control,R1,0.503,20-1_2018-01-19
11,1/19/18,S.sid,20,20-4,Control,R1,0.524,20-4_2018-01-19
11,1/19/18,S.sid,20,20-13,Control,R1,0.525,20-13_2018-01-19
11,1/19/18,S.sid,20,20-19,Control,R1,0.414,20-19_2018-01-19
11,1/19/18,S.sid,22,22-2,Control,R1,0.408,22-2_2018-01-19
11,1/19/18,S.sid,22,22-8,Control,R1,0.425,22-8_2018-01-19
11,1/19/18,S.sid,22,22-16,Control,R1,0.412,22-16_2018-01-19
11,1/19/18,S.sid,22,22-21,Control,R1,0.43,22-21_2018-01-19
11,1/19/18,S.sid,23,23-54,Control,R1,0.437,23-54_2018-01-19
11,1/19/18,S.sid,23,23-57,Control,R1,0.497,23-57_2018-01-19
11,1/19/18,S.sid,23,23-60,Control,R1,0.43,23-60_2018-01-19
11,1/19/18,S.sid,23,23-65,Control,R1,0.446,23-65_2018-01-19
11,1/19/18,S.sid,24,24-2,Control,R1,0.476,24-2_2018-01-19
11,1/19/18,S.sid,24,24-6,Control,R1,0.525,24-6_2018-01-19
11,1/19/18,S.sid,24,24-9,Control,R1,0.526,24-9_2018-01-19
11,1/19/18,S.sid,24,24-12,Control,R1,0.535,24-12_2018-01-19
11,1/19/18,S.sid,27,27-3,Control,R1,0.39,27-3_2018-01-19
11,1/19/18,S.sid,27,27-9,Control,R1,0.429,27-9_2018-01-19
11,1/19/18,S.sid,27,27-19,Control,R1,0.431,27-19_2018-01-19
11,1/19/18,S.sid,27,27-28,Control,R1,0.443,27-28_2018-01-19
11,1/19/18,S.sid,28,28-2,Control,R1,0.46,28-2_2018-01-19
11,1/19/18,S.sid,28,28-5,Control,R1,0.465,28-5_2018-01-19
11,1/19/18,S.sid,28,28-8,Control,R1,0.484,28-8_2018-01-19
11,1/19/18,S.sid,30,30-1,Control,R1,0.49,30-1_2018-01-19
11,1/19/18,S.sid,30,30-4,Control,R1,0.49,30-4_2018-01-19
11,1/19/18,S.sid,30,30-8,Control,R1,0.505,30-8_2018-01-19
11,1/19/18,S.sid,30,30-12,Control,R1,0.498,30-12_2018-01-19
11,1/19/18,S.sid,20,20-2,N,R1,0.496,20-2_2018-01-19
11,1/19/18,S.sid,20,20-8,N,R1,0.483,20-8_2018-01-19
11,1/19/18,S.sid,20,20-15,N,R1,0.436,20-15_2018-01-19
11,1/19/18,S.sid,20,20-22,N,R1,0.428,20-22_2018-01-19
11,1/19/18,S.sid,22,22-3,N,R1,0.372,22-3_2018-01-19
11,1/19/18,S.sid,22,22-11,N,R1,0.437,22-11_2018-01-19
11,1/19/18,S.sid,22,22-17,N,R1,0.364,22-17_2018-01-19
11,1/19/18,S.sid,22,22-24,N,R1,0.428,22-24_2018-01-19
11,1/19/18,S.sid,23,23-55,N,R1,0.445,23-55_2018-01-19
11,1/19/18,S.sid,23,23-58,N,R1,0.415,23-58_2018-01-19
11,1/19/18,S.sid,23,23-61,N,R1,0.453,23-61_2018-01-19
11,1/19/18,S.sid,23,23-66,N,R1,0.451,23-66_2018-01-19
11,1/19/18,S.sid,24,24-3,N,R1,0.458,24-3_2018-01-19
11,1/19/18,S.sid,24,24-7,N,R1,0.425,24-7_2018-01-19
11,1/19/18,S.sid,24,24-10,N,R1,0.443,24-10_2018-01-19
11,1/19/18,S.sid,24,24-14,N,R1,0.445,24-14_2018-01-19
11,1/19/18,S.sid,27,27-5,N,R1,0.441,27-5_2018-01-19
11,1/19/18,S.sid,27,27-12,N,R1,0.441,27-12_2018-01-19
11,1/19/18,S.sid,27,27-21,N,R1,0.456,27-21_2018-01-19
11,1/19/18,S.sid,27,27-45,N,R1,0.429,27-45_2018-01-19
11,1/19/18,S.sid,28,28-3,N,R1,0.33,28-3_2018-01-19
11,1/19/18,S.sid,28,28-6,N,R1,0.384,28-6_2018-01-19
11,1/19/18,S.sid,28,28-9,N,R1,0.425,28-9_2018-01-19
11,1/19/18,S.sid,30,30-2,N,R1,0.47,30-2_2018-01-19
11,1/19/18,S.sid,30,30-5,N,R1,0.467,30-5_2018-01-19
11,1/19/18,S.sid,30,30-9,N,R1,0.469,30-9_2018-01-19
11,1/19/18,S.sid,30,30-13,N,R1,0.458,30-13_2018-01-19
11,1/19/18,S.sid,20,20-3,NP,R1,0.524,20-3_2018-01-19
11,1/19/18,S.sid,20,20-11,NP,R1,0.449,20-11_2018-01-19
11,1/19/18,S.sid,20,20-17,NP,R1,0.494,20-17_2018-01-19
11,1/19/18,S.sid,20,20-23,NP,R1,0.482,20-23_2018-01-19
11,1/19/18,S.sid,22,22-6,NP,R1,0.368,22-6_2018-01-19
11,1/19/18,S.sid,22,22-12,NP,R1,0.401,22-12_2018-01-19
11,1/19/18,S.sid,22,22-18,NP,R1,0.385,22-18_2018-01-19
11,1/19/18,S.sid,22,22-25,NP,R1,0.4,22-25_2018-01-19
11,1/19/18,S.sid,23,23-56,NP,R1,0.421,23-56_2018-01-19
11,1/19/18,S.sid,23,23-59,NP,R1,0.426,23-59_2018-01-19
11,1/19/18,S.sid,23,23-63,NP,R1,0.406,23-63_2018-01-19
11,1/19/18,S.sid,23,23-67,NP,R1,0.42,23-67_2018-01-19
11,1/19/18,S.sid,24,24-5,NP,R1,0.494,24-5_2018-01-19
11,1/19/18,S.sid,24,24-11,NP,R1,0.475,24-11_2018-01-19
11,1/19/18,S.sid,24,24-15,NP,R1,0.483,24-15_2018-01-19
11,1/19/18,S.sid,27,27-18,NP,R1,0.448,27-18_2018-01-19
11,1/19/18,S.sid,27,27-27,NP,R1,0.449,27-27_2018-01-19
11,1/19/18,S.sid,27,27-46,NP,R1,0.447,27-46_2018-01-19
11,1/19/18,S.sid,28,28-4,NP,R1,0.442,28-4_2018-01-19
11,1/19/18,S.sid,28,28-7,NP,R1,0.409,28-7_2018-01-19
11,1/19/18,S.sid,28,28-10,NP,R1,0.476,28-10_2018-01-19
11,1/19/18,S.sid,30,30-3,NP,R1,0.489,30-3_2018-01-19
11,1/19/18,S.sid,30,30-7,NP,R1,0.485,30-7_2018-01-19
11,1/19/18,S.sid,30,30-10,NP,R1,0.485,30-10_2018-01-19
11,1/19/18,S.sid,30,30-14,NP,R1,0.485,30-14_2018-01-19
11,1/19/18,S.sid,20,20-26,Control,R2,0.528,20-26_2018-01-19
11,1/19/18,S.sid,20,20-32,Control,R2,0.551,20-32_2018-01-19
