Sample,TotalSH,logSH,D.Prp,Community,Previous sample
Ss_20-41_T5,0.294830300828926,-0.530427884427126,0.097096060503939,C1,Ss_20-41_T5
Ss_22-16_T9,0.693042623678218,-0.159240054480552,1,D,Ss_22-16_T9
Ss_22-2_T9,0.249172442989726,-0.60349998977877,1,D,Ss_22-2_T9
Ss_22-21_T9,0.297522179759244,-0.526480652832925,1,D,Ss_22-21_T9
Ss_22-8_T9,0.252719825980468,-0.597360686152245,1,D,Ss_22-8_T9
Ss_23-54_T9,1.08990457961675,0.037388477426955,1,D,Ss_23-54_T9
Ss_23-57_T9,0.343133641244488,-0.464536701090954,1,D,Ss_23-57_T9
Ss_23-60_T9,0.738913105364291,-0.131406630725141,1,D,Ss_23-60_T9
Ss_23-65_T9,0.521627634663164,-0.282639408718224,0.992935610917831,D,Ss_23-65_T9
Ss_27-19_T9,0.463312962565355,-0.334125548940268,0.991867861191764,D,Ss_27-19_T9
Ss_27-28_T9,0.127272128050882,-0.895266694217763,0.755684998413954,D,Ss_27-28_T9
Ss_27-3_T9,0.142626632581659,-0.845799371375497,1,D,Ss_27-3_T9
Ss_27-9_T9,0.185226064446595,-0.732297900759594,1,D,Ss_27-9_T9
Ss_28-2_T9,0.088253955713936,-1.05426581958056,0.896993920536104,D,Ss_28-2_T9
Ss_28-5_T9,0.385868580590582,-0.413560582484976,0.538743686804139,D,Ss_28-5_T9
Ss_28-8_T9,0.096671017082938,-1.01470371213863,0.641978180759339,D,Ss_28-8_T9
Ss_24-2_T9,0.452254761134415,-0.344616852387397,0,C3,Ss_24-2_T9
Ss_24-6_T9,0.303757251108767,-0.517473346055564,0,C3,Ss_24-6_T9
Ss_24-9_T9,0.409741312672918,-0.387490245562735,0.013271597720041,C3,Ss_24-9_T9
Ss_30-1_T9,0.157877345034126,-0.801680185587415,0,C3,Ss_30-1_T9
Ss_30-12_T9,0.143618901267439,-0.842788400093975,0,C3,Ss_30-12_T9
Ss_30-4_T9,0.192008471162775,-0.716679610368892,0,C3,Ss_30-4_T9
Ss_30-8_T9,0.267630145000408,-0.572464970612746,0,C3,Ss_30-8_T9
Ss_20-1_T9,0.127971419282643,-0.892887013428783,0.056797715884505,C1,Ss_20-1_T9
Ss_20-13_T9,0.350510582512953,-0.455298865407451,0,C1,Ss_20-13_T9
Ss_20-19_T9,0.133749276918455,-0.873708557203362,0,C1,Ss_20-19_T9
Ss_20-4_T9,0.486938734460104,-0.312525677306252,0,C1,Ss_20-4_T9
Ss_22-26_T9,0.062286399088547,-1.20560677590348,1,D,Ss_22-26_T9
Ss_22-32_T9,0.055902396904316,-1.25256957064665,0.985289637865474,D,Ss_22-32_T9
Ss_22-35_T9,0.172921923148516,-0.762149943112109,0.981710819197441,D,Ss_22-35_T9
Ss_22-39_T9,0.108135684661217,-0.966030965676018,1,D,Ss_22-39_T9
Ss_23-68_T9,0.101441510449886,-0.993784292830177,1,D,Ss_23-68_T9
Ss_23-75_T9,0.042794451413857,-1.36861253651383,1,D,Ss_23-75_T9
Ss_23-79_T9,0.064147153175338,-1.19282261267449,1,D,Ss_23-79_T9
Ss_27-57_T9,0.091073952186979,-1.04060581664966,0.984726356079598,D,Ss_27-57_T9
Ss_27-85_T9,0.045396502385752,-1.34297760646189,1,D,Ss_27-85_T9
Ss_27-94_T9,0.046427922405775,-1.33322075005977,1,D,Ss_27-94_T9
Ss_28-11_T9,0.050415068442509,-1.29743963888476,0.686175563489784,D,Ss_28-11_T9
Ss_28-15_T9,0.060854262480253,-1.21570899661519,0.671265486901465,D,Ss_28-15_T9
Ss_28-20_T9,0.029727939738394,-1.52683518804535,0.13838779538353,C1,Ss_28-20_T9
Ss_28-29_T9,0.055265311397258,-1.25754737856408,0.265948270711418,C1,Ss_28-29_T9
Ss_24-16_T9,0.124127183209945,-0.906133099844448,0.001903150791272,C3,Ss_24-16_T9
Ss_24-19_T9,0.187716689439417,-0.726497113584151,0.012130380636589,C3,Ss_24-19_T9
Ss_24-23_T9,0.201316448234275,-0.696120740334616,0.00544369886795,C3,Ss_24-23_T9
Ss_30-15_T9,0.099477053354999,-1.00227708760211,0,C3,Ss_30-15_T9
Ss_30-20_T9,0.03678812965191,-1.4342922916063,0,C3,Ss_30-20_T9
Ss_30-23_T9,0.081014395276653,-1.09143780539605,0,C3,Ss_30-23_T9
Ss_30-26_T9,0.038450186530907,-1.41510154899266,0,C3,Ss_30-26_T9
Ss_20-26_T9,0.0402374671493,-1.39536936487318,0,C1,Ss_20-26_T9
Ss_20-32_T9,0.052833057939363,-1.27709425193359,0,C1,Ss_20-32_T9
Ss_20-38_T9,0.015578097274134,-1.80748558862799,0,C1,Ss_20-38_T9
Ss_20-45_T9,0.032865740700291,-1.48325657551128,0,C1,Ss_20-45_T9
Ss_22-11_T9,0.353982292375192,-0.451018462595933,1,D,Ss_22-11_T9
Ss_22-17_T9,0.47873551486731,-0.319904353301894,1,D,Ss_22-17_T9
Ss_22-3_T9,0.872969298011478,-0.059001029992788,1,D,Ss_22-3_T9
Ss_23-55_T9,1.39449529122086,0.14441705212645,1,D,Ss_23-55_T9
Ss_23-58_T9,0.274328066002508,-0.561729758248607,1,D,Ss_23-58_T9
Ss_23-61_T9,0.857904946515366,-0.06656082810782,1,D,Ss_23-61_T9
Ss_23-66_T9,0.473525992261535,-0.324656177197268,1,D,Ss_23-66_T9
Ss_27-12_T9,0.190606641390452,-0.719861971121749,1,D,Ss_27-12_T9
Ss_27-21_T9,0.198215356351293,-0.702862702422483,0.827074415894376,D,Ss_27-21_T9
Ss_27-45_T9,0.577628621100884,-0.238351295912402,0.998241022099633,D,Ss_27-45_T9
Ss_27-5_T9,0.552626197358692,-0.257568531112155,1,D,Ss_27-5_T9
Ss_28-3_T9,0.203011080779313,-0.692480256717452,0.892284988452222,D,Ss_28-3_T9
Ss_28-6_T9,0.077326613865961,-1.11167100717002,0.34398483844433,C1,Ss_28-6_T9
Ss_28-9_T9,0.064798659076044,-1.18843398119577,0.94001845145989,D,Ss_28-9_T9
Ss_24-10_T9,0.480328043570873,-0.318462056682836,0.04576021718914,C3,Ss_24-10_T9
Ss_24-14_T9,0.386965664126223,-0.412327568681519,0.049179139113572,C3,Ss_24-14_T9
Ss_24-3_T9,0.958740975025913,-0.01829871119409,0.016937461518829,C3,Ss_24-3_T9
Ss_24-7_T9,0.701352801231733,-0.154063464080872,0.014782468243604,C3,Ss_24-7_T9
Ss_30-13_T9,0.11777549414949,-0.928945064920794,0,C3,Ss_30-13_T9
Ss_30-2_T9,0.123801060775009,-0.907275634098137,0,C3,Ss_30-2_T9
Ss_30-5_T9,0.211189647856945,-0.67532737396395,0,C3,Ss_30-5_T9
Ss_30-9_T9,0.257004011904861,-0.590060097156862,0,C3,Ss_30-9_T9
Ss_20-15_T9,0.09332333607741,-1.03000974465203,0,C1,Ss_20-15_T9
Ss_20-2_T9,0.244317558060823,-0.612045321012973,0,C1,Ss_20-2_T9
Ss_20-22_T9,0.101708417381015,-0.99264310341105,0,C1,Ss_20-22_T9
Ss_20-8_T9,0.137446589677544,-0.861866031394164,0,C1,Ss_20-8_T9
Ss_22-27_T9,0.129739567092229,-0.886927555533044,0.994123899595012,D,Ss_22-27_T9
Ss_22-33_T9,0.176829879952067,-0.752444347909669,1,D,Ss_22-33_T9
Ss_22-36_T9,0.004310052334083,-2.36551745645981,1,D,Ss_22-36_T9
Ss_22-41_T9,0.043966079332744,-1.35688226078631,1,D,Ss_22-41_T9
Ss_23-70_T9,0.199706336876583,-0.699608154323743,1,D,Ss_23-70_T9
Ss_23-73_T9,0.197498042749809,-0.704437203972557,1,D,Ss_23-73_T9
Ss_23-76_T9,0.236051429907551,-0.626993364438073,0.991279728185065,D,Ss_23-76_T9
Ss_23-80_T9,0.301806071675181,-0.520272027421587,0.979396868457359,D,Ss_23-80_T9
Ss_27-67_T9,0.096733054239209,-1.0144250996422,1,D,Ss_27-67_T9
Ss_27-75_T9,0.165119346102425,-0.782202039921286,0.9735425298901,D,Ss_27-75_T9
Ss_27-86_T9,0.210614977743226,-0.676510747490807,0.985875156075564,D,Ss_27-86_T9
Ss_27-97_T9,0.220707399515552,-0.656183106281467,0.990048224730681,D,Ss_27-97_T9
Ss_28-13_T9,0.159406677817277,-0.797493489223169,0.927818653024931,D,Ss_28-13_T9
Ss_28-18_T9,0.00922015787249,-2.03526164265956,0.575696549756982,D,Ss_28-18_T9
Ss_28-21_T9,0.101334902121166,-0.994240947650794,0.929881863058509,D,Ss_28-21_T9
Ss_28-30_T9,0.048892653138039,-1.31075639530016,0.240729392157173,C1,Ss_28-30_T9
Ss_24-17_T9,0.256230816588199,-0.591368639347906,0.016789881584652,C3,Ss_24-17_T9
Ss_24-21_T9,0.213051800392555,-0.671514791445934,0.024670721289696,C3,Ss_24-21_T9
Ss_24-24_T9,0.222858235781247,-0.651971311821202,0.022632339927937,C3,Ss_24-24_T9
Ss_24-27_T9,0.211144420961443,-0.675420389387876,0,C3,Ss_24-27_T9
Ss_30-16_T9,0.144325066883165,-0.840658232568407,0,C3,Ss_30-16_T9
Ss_30-21_T9,0.342067888710032,-0.465887692873083,0,C3,Ss_30-21_T9
Ss_30-24_T9,0.106802270418017,-0.971419514914806,0,C3,Ss_30-24_T9
Ss_30-27_T9,0.184606582624667,-0.733752817142176,0,C3,Ss_30-27_T9
Ss_20-29_T9,0.013899326524543,-1.85700624246249,0,C1,Ss_20-29_T9
Ss_20-33_T9,0.042341812945467,-1.37323055077206,0,C1,Ss_20-33_T9
Ss_20-39_T9,0.031345814296461,-1.50382044364712,0,C1,Ss_20-39_T9
Ss_20-46_T9,0.167285222793445,-0.776542420918716,0.184178566977206,C1,Ss_20-46_T9
Ss_22-12_T9,0.086688300363835,-1.06203951186968,1,D,Ss_22-12_T9
Ss_22-18_T9,0.114947085934891,-0.93950203421148,0.987283826577174,D,Ss_22-18_T9
Ss_22-25_T9,0.158379594808386,-0.800300772449585,1,D,Ss_22-25_T9
Ss_23-56_T9,0.07875155843041,-1.10374084311258,1,D,Ss_23-56_T9
Ss_23-59_T9,0.111792278672306,-0.951588191492641,0.984847069796235,D,Ss_23-59_T9
Ss_23-63_T9,0.062313535122075,-1.20541760999609,0.974799730122515,D,Ss_23-63_T9
Ss_23-67_T9,0.202791442311051,-0.692950375943759,1,D,Ss_23-67_T9
Ss_27-18_T9,0.130237285916398,-0.885264662852707,0.967297982640359,D,Ss_27-18_T9
Ss_27-27_T9,0.074986061284714,-1.12501945753795,0.995512847901935,D,Ss_27-27_T9
Ss_27-46_T9,0.124054427518173,-0.906387731090304,0.993906743821201,D,Ss_27-46_T9
Ss_27-6_T9,0.125898980755375,-0.899977785810392,0.99619067958217,D,Ss_27-6_T9
Ss_28-10_T9,0.104998692589241,-0.97881610859495,0.54498123557548,D,Ss_28-10_T9
Ss_28-4_T9,0.079266594630077,-1.10090979911875,0.261190595927084,C1,Ss_28-4_T9
Ss_28-7_T9,0.081598169024327,-1.08831958624066,0.384635071590167,C1,Ss_28-7_T9
Ss_24-11_T9,0.261459755288139,-0.582595149631723,0.055481112978307,C3,Ss_24-11_T9
Ss_24-15_T9,0.498348600083846,-0.302466757382401,0.000885513290029,C3,Ss_24-15_T9
Ss_24-5_T9,0.237060833316949,-0.625140193298967,0.023016470335402,C3,Ss_24-5_T9
Ss_30-10_T9,0.120324133606532,-0.919647256775115,0,C3,Ss_30-10_T9
Ss_30-14_T9,0.137459128552115,-0.861826413709421,0,C3,Ss_30-14_T9
Ss_30-3_T9,0.127675109566201,-0.89389376077631,0,C3,Ss_30-3_T9
Ss_30-7_T9,0.114358733349998,-0.941730663581212,0,C3,Ss_30-7_T9
Ss_20-11_T9,0.058992397766829,-1.22920395141961,0,C1,Ss_20-11_T9
Ss_20-17_T9,0.013016115052567,-1.88551862122101,0,C1,Ss_20-17_T9
Ss_20-23_T9,0.012578397821508,-1.90037467380263,0,C1,Ss_20-23_T9
Ss_20-3_T9,0.055900154718203,-1.25258699008909,0,C1,Ss_20-3_T9
Ss_22-31_T9,0.216608739653898,-0.664324024594867,1,D,Ss_22-31_T9
Ss_22-38_T9,0.196199537394235,-0.707302020948772,1,D,Ss_22-38_T9
Ss_22-42_T9,0.164572734078092,-0.783642115784148,1,D,Ss_22-42_T9
Ss_23-71_T9,0.18616018971196,-0.730113187140668,1,D,Ss_23-71_T9
Ss_23-74_T9,0.066127897264092,-1.17961528677917,1,D,Ss_23-74_T9
Ss_23-81_T9,0.087451735579152,-1.05823156703186,0.976101423605807,D,Ss_23-81_T9
Ss_27-68_T9,0.064173154813171,-1.19264660985525,0.988334468335222,D,Ss_27-68_T9
Ss_27-77_T9,0.069662588013618,-1.15700039523588,0.976777141147097,D,Ss_27-77_T9
Ss_27-87_T9,0.076916179049264,-1.11398229826399,1,D,Ss_27-87_T9
Ss_27-98_T9,0.072621780784733,-1.1389331058018,1,D,Ss_27-98_T9
Ss_28-14_T9,0.073474199845883,-1.1338651348152,0.282137753188886,C1,Ss_28-14_T9
Ss_28-19_T9,0.030109067646344,-1.52130269258811,0.446823468224219,C1,Ss_28-19_T9
Ss_28-23_T9,0.076650988460135,-1.11548224028757,0.833340662231718,D,Ss_28-23_T9
Ss_24-18_T9,0.206949404247672,-0.6841358194798,0.012882922230787,C3,Ss_24-18_T9
Ss_24-22_T9,0.294930437564342,-0.530280404850363,0.019641750277989,C3,Ss_24-22_T9
Ss_24-25_T9,0.017831248216578,-1.74881825443553,0.01951299288245,C3,Ss_24-25_T9
Ss_24-28_T9,0.413942402517678,-0.383060084021498,0.117829133877638,C3,Ss_24-28_T9
Ss_30-18_T9,0.082969940804455,-1.08107921975931,0,C3,Ss_30-18_T9
Ss_30-22_T9,0.118323533366513,-0.926928869955494,0,C3,Ss_30-22_T9
Ss_30-25_T9,0.048875402058515,-1.31090965699094,0,C3,Ss_30-25_T9
Ss_30-28_T9,0.103915069577661,-0.983321467266169,0,C3,Ss_30-28_T9
Ss_20-36_T9,0.025771527786032,-1.58885983486875,0.797208001955697,D,Ss_20-36_T9
Ss_20-41_T9,0.106639481473451,-0.972081975313688,0.013661634264921,C1,Ss_20-41_T9
Ss_20-48_T9,0.024100023634986,-1.61798253151065,0.010397140786317,C1,Ss_20-48_T9
Ss_22-16_T13,0.196846808162363,-0.705871622828089,0.969470792229352,D,Ss_22-16_T13
Ss_22-2_T13,0.068412943509702,-1.16486172338163,1,D,Ss_22-2_T13
Ss_22-8_T13,0.081443037456799,-1.08914603748611,1,D,Ss_22-8_T13
Ss_23-54_T13,0.048838129169618,-1.31124098082202,1,D,Ss_23-54_T13
Ss_23-57_T13,0.061853380065719,-1.20863656274819,0.986454491036569,D,Ss_23-57_T13
Ss_23-60_T13,0.107426137013131,-0.968890040986715,1,D,Ss_23-60_T13
Ss_23-65_T13,0.086263061230087,-1.06417513404371,1,D,Ss_23-65_T13
Ss_27-19_T13,0.223098077406738,-0.651504172321462,0.996859520680942,D,Ss_27-19_T13
Ss_27-28_T13,0.060753116997948,-1.21643143525587,0.815165759971663,D,Ss_27-28_T13
Ss_27-3_T13,0.057110423829934,-1.24328461682142,1,D,Ss_27-3_T13
Ss_27-9_T13,0.029850067496944,-1.52505468250724,1,D,Ss_27-9_T13
Ss_28-2_T13,0.085605913346122,-1.06749623479844,0.907346405929055,D,Ss_28-2_T13
Ss_28-5_T13,0.034926092591087,-1.45684999899022,0.600574371180361,D,Ss_28-5_T13
Ss_28-8_T13,0.186053677263058,-0.730361741932304,0.5570349364192,D,Ss_28-8_T13
Ss_24-12_T13,1.15579561325397,0.062881041797426,0,C3,Ss_24-12_T13
Ss_24-2_T13,0.197450670381127,-0.704541387415764,0,C3,Ss_24-2_T13
Ss_24-6_T13,0.198686126306956,-0.70183245739291,0,C3,Ss_24-6_T13
Ss_24-9_T13,0.555965315947325,-0.254952301156314,0,C3,Ss_24-9_T13
Ss_30-1_T13,0.098823667289136,-1.00513903373052,0,C3,Ss_30-1_T13
Ss_30-12_T13,0.333615230230245,-0.476754131133908,0,C3,Ss_30-12_T13
Ss_30-4_T13,0.206630002259237,-0.684806619555828,0,C3,Ss_30-4_T13
Ss_30-8_T13,0.184005337318561,-0.735169579521001,0,C3,Ss_30-8_T13
Ss_20-13_T13,0.016864120594397,-1.77303630084054,0,C1,Ss_20-13_T13
Ss_20-19_T13,0.007771495431654,-2.10949540395002,0,C1,Ss_20-19_T13
Ss_20-4_T13,0.114377784958057,-0.941658318261525,0,C1,Ss_20-4_T13
Ss_22-32_T13,0.222010254034835,-0.653626966234486,1,D,Ss_22-32_T13
Ss_22-35_T13,0.210293189783283,-0.677174791447921,1,D,Ss_22-35_T13
Ss_22-39_T13,0.289160596485905,-0.538860888053337,1,D,Ss_22-39_T13
Ss_23-68_T13,0.084491048071679,-1.07318930263637,1,D,Ss_23-68_T13
Ss_23-72_T13,0.140837232737295,-0.851282516822029,0.775521255301447,D,Ss_23-72_T13
Ss_23-75_T13,0.099209053272105,-1.0034486947136,0.97227631334093,D,Ss_23-75_T13
Ss_23-79_T13,0.165612105163326,-0.780907922300556,1,D,Ss_23-79_T13
Ss_27-57_T13,0.261322557343536,-0.582823100387508,0.961586415511027,D,Ss_27-57_T13
Ss_27-73_T13,0.210752045236461,-0.676228202085905,0.988351337642524,D,Ss_27-73_T13
Ss_27-85_T13,0.148336772014028,-0.828751175989917,0.99152731397889,D,Ss_27-85_T13
Ss_27-94_T13,0.090614529359674,-1.04280216087923,0.983936765199119,D,Ss_27-94_T13
Ss_28-11_T13,0.057198522592716,-1.24261518865658,0.681905823151436,D,Ss_28-11_T13
Ss_28-15_T13,0.028962822242094,-1.53815912118869,0.597685841335387,D,Ss_28-15_T13
Ss_28-20_T13,0.010585019903306,-1.97530832102786,0.082156671977748,C1,Ss_28-20_T13
Ss_28-29_T13,0.003392751445357,-2.46944795581729,0.211552837232094,C1,Ss_28-29_T13
Ss_24-16_T13,0.126369360283019,-0.898358213024034,0,C3,Ss_24-16_T13
Ss_24-19_T13,0.195923782542285,-0.707912843229482,0.001041401863416,C3,Ss_24-19_T13
Ss_30-15_T13,0.053418081944894,-1.27231171001932,0,C3,Ss_30-15_T13
Ss_30-20_T13,0.017060001565656,-1.76802093331177,0,C3,Ss_30-20_T13
Ss_30-23_T13,0.090755207516977,-1.04212844584005,0,C3,Ss_30-23_T13
Ss_30-26_T13,0.053485922705999,-1.27176050761586,0,C3,Ss_30-26_T13
Ss_20-26_T13,0.066241390275165,-1.17887056114926,0,C1,Ss_20-26_T13
Ss_20-32_T13,0.063054958670559,-1.20028075463281,0,C1,Ss_20-32_T13
Ss_20-38_T13,0.048530761132871,-1.31398289736773,0,C1,Ss_20-38_T13
Ss_20-45_T13,0.023178817959558,-1.63490871534096,0,C1,Ss_20-45_T13
Ss_22-17_T13,0.220119900436402,-0.657340692298873,1,D,Ss_22-17_T13
Ss_22-24_T13,0.145147762091655,-0.838189655793299,0.977290880646816,D,Ss_22-24_T13
Ss_23-55_T13,0.171145009166408,-0.766635760990565,0.972107880823725,D,Ss_23-55_T13
Ss_23-58_T13,0.49756739305223,-0.303148087886135,1,D,Ss_23-58_T13
Ss_23-61_T13,0.356497509567758,-0.447943499710456,1,D,Ss_23-61_T13
Ss_23-66_T13,0.367570112011706,-0.434659809353667,1,D,Ss_23-66_T13
Ss_27-12_T13,0.392186950978474,-0.406506860470177,1,D,Ss_27-12_T13
Ss_27-21_T13,0.170651131154184,-0.767890828672232,0.792182008881866,D,Ss_27-21_T13
Ss_27-45_T13,0.209481556143394,-0.678854208581996,0.989844785204385,D,Ss_27-45_T13
Ss_27-5_T13,0.243018648186602,-0.61436039926672,1,D,Ss_27-5_T13
Ss_28-3_T13,0.24271710644238,-0.614899613978233,0.916424266262622,D,Ss_28-3_T13
Ss_28-6_T13,0.109924680927857,-0.958904786308414,0.504564149865162,D,Ss_28-6_T13
Ss_28-9_T13,0.131924124198816,-0.879675780280526,0.940482361694099,D,Ss_28-9_T13
Ss_24-10_T13,0.531044299982922,-0.274869248342946,0.004402973009353,C3,Ss_24-10_T13
Ss_24-14_T13,0.255730485754072,-0.592217496433666,0.002707335003861,C3,Ss_24-14_T13
Ss_24-3_T13,0.539819191150283,-0.267751679871175,0,C3,Ss_24-3_T13
Ss_24-7_T13,0.193461389250562,-0.713405697873091,0,C3,Ss_24-7_T13
Ss_30-13_T13,0.339314718250166,-0.469397301816137,0,C3,Ss_30-13_T13
Ss_30-2_T13,0.509569746769207,-0.292796364034582,0,C3,Ss_30-2_T13
Ss_30-5_T13,0.311753526222348,-0.506188625547105,0,C3,Ss_30-5_T13
Ss_30-9_T13,0.305237893748463,-0.515361551895781,0,C3,Ss_30-9_T13
Ss_20-15_T13,0.029470316808774,-1.53061519541703,0,C1,Ss_20-15_T13
Ss_20-2_T13,0.055986023267982,-1.25192037969394,0,C1,Ss_20-2_T13
Ss_20-22_T13,0.080144464109801,-1.09612647068473,0,C1,Ss_20-22_T13
Ss_20-8_T13,0.031256635038676,-1.50505777816569,0,C1,Ss_20-8_T13
Ss_22-27_T13,0.029496021483074,-1.53023655908865,1,D,Ss_22-27_T13
Ss_22-33_T13,0.028500354268811,-1.54514974153418,1,D,Ss_22-33_T13
Ss_22-36_T13,0.020353371599388,-1.69136363824601,1,D,Ss_22-36_T13
Ss_22-41_T13,0.027604328275291,-1.55902281653268,1,D,Ss_22-41_T13
Ss_23-70_T13,0.038096566987336,-1.41911415833044,1,D,Ss_23-70_T13
Ss_23-73_T13,0.056511067774486,-1.24786648664678,1,D,Ss_23-73_T13
Ss_23-76_T13,0.051154220159311,-1.29111853172117,0.951352275619124,D,Ss_23-76_T13
Ss_23-80_T13,0.043297214864224,-1.3635400391663,1,D,Ss_23-80_T13
Ss_27-67_T13,0.098975285324018,-1.00447323759831,0.9671359174312,D,Ss_27-67_T13
Ss_27-75_T13,0.044323929697073,-1.35336174263663,1,D,Ss_27-75_T13
Ss_27-86_T13,0.042350652256956,-1.37313989656314,0.983970247437066,D,Ss_27-86_T13
Ss_28-13_T13,0.019792994569893,-1.70348849448516,0.91912898080218,D,Ss_28-13_T13
Ss_28-18_T13,0.048427926864598,-1.31490412212704,0.229512693264612,C1,Ss_28-18_T13
Ss_28-21_T13,0.027562316287314,-1.55968428790634,0.816231570681916,D,Ss_28-21_T13
Ss_28-30_T13,0.020028226577893,-1.69835750410296,0.023773403945359,C1,Ss_28-30_T13
Ss_24-17_T13,0.052932861788339,-1.27627462546299,0,C3,Ss_24-17_T13
Ss_24-21_T13,0.141845001353568,-0.848185964223527,0.008414231789296,C3,Ss_24-21_T13
Ss_24-24_T13,0.063829706254851,-1.19497715419453,0,C3,Ss_24-24_T13
Ss_24-27_T13,0.102817569439804,-0.987932666870053,0.003498573460628,C3,Ss_24-27_T13
Ss_30-16_T13,0.179714068139806,-0.745417924692107,0,C3,Ss_30-16_T13
Ss_30-21_T13,0.126691713770157,-0.897251789075348,0,C3,Ss_30-21_T13
Ss_30-24_T13,0.277609698481885,-0.556565365581772,0,C3,Ss_30-24_T13
Ss_30-27_T13,0.139635414014288,-0.855004422970105,0,C3,Ss_30-27_T13
Ss_20-29_T13,0.026322435481515,-1.57967393013222,0,C1,Ss_20-29_T13
Ss_20-33_T13,0.003040825414875,-2.51700851360567,0,C1,Ss_20-33_T13
Ss_20-39_T13,0.00889987526575,-2.05061608007151,0,C1,Ss_20-39_T13
Ss_22-12_T13,0.251957194083074,-0.598673236808207,1,D,Ss_22-12_T13
Ss_22-18_T13,0.364896683112661,-0.437830084326269,1,D,Ss_22-18_T13
Ss_22-25_T13,0.160090689239429,-0.795633925604267,1,D,Ss_22-25_T13
Ss_22-6_T13,0.396747283338165,-0.401486038323041,1,D,Ss_22-6_T13
Ss_23-56_T13,0.323603530642457,-0.489986748709419,1,D,Ss_23-56_T13
Ss_23-59_T13,0.353667474795917,-0.451404878455438,1,D,Ss_23-59_T13
Ss_23-63_T13,0.172585208451959,-0.762996428568475,1,D,Ss_23-63_T13
Ss_23-67_T13,0.330645942425579,-0.480636802441304,0.992788036660453,D,Ss_23-67_T13
Ss_27-18_T13,0.350221866061081,-0.455656742281094,0.97309967693155,D,Ss_27-18_T13
Ss_27-27_T13,0.104383088711868,-0.981369856449,0.96557861192431,D,Ss_27-27_T13
Ss_27-6_T13,0.299229004011616,-0.523996312974339,0.996945603872946,D,Ss_27-6_T13
Ss_28-10_T13,0.088056593009746,-1.0552381218028,0.410511595580044,C1,Ss_28-10_T13
Ss_28-4_T13,0.045439831414142,-1.3425632885656,0.164587611272244,C1,Ss_28-4_T13
Ss_28-7_T13,0.121156158909474,-0.916654503834256,0.418703719526208,C1,Ss_28-7_T13
Ss_24-11_T13,0.399347023406854,-0.398649548298734,0.020918219165861,C3,Ss_24-11_T13
Ss_24-15_T13,0.512595133021101,-0.290225521663507,0,C3,Ss_24-15_T13
Ss_24-5_T13,0.390876373078467,-0.407960580147848,0.00999101315652,C3,Ss_24-5_T13
Ss_30-10_T13,0.243361398969528,-0.613748306730426,0,C3,Ss_30-10_T13
Ss_30-14_T13,0.203459330446996,-0.691522389031494,0,C3,Ss_30-14_T13
Ss_30-3_T13,0.308256523507531,-0.511087723837357,0,C3,Ss_30-3_T13
Ss_30-7_T13,0.369609004107473,-0.432257457401719,0,C3,Ss_30-7_T13
Ss_20-11_T13,0.035245903440632,-1.45289135289998,0,C1,Ss_20-11_T13
Ss_20-17_T13,0.059108525427107,-1.22834987480537,0,C1,Ss_20-17_T13
Ss_20-23_T13,0.0525145318653,-1.27972050162979,0,C1,Ss_20-23_T13
Ss_20-3_T13,0.061461809218795,-1.21139465979434,0,C1,Ss_20-3_T13
Ss_22-31_T13,0.046884387870509,-1.32897174983183,0.970934315740918,D,Ss_22-31_T13
Ss_22-34_T13,0.036696359581866,-1.43537701727179,0.98956046768294,D,Ss_22-34_T13
Ss_22-42_T13,0.096584306868143,-1.01509343253099,1,D,Ss_22-42_T13
Ss_23-71_T13,0.069552831818116,-1.15768518317093,1,D,Ss_23-71_T13
Ss_23-74_T13,0.060426607660846,-1.21877178628322,0.977699563899596,D,Ss_23-74_T13
Ss_23-78_T13,0.060414542797983,-1.21885850679794,0.976842353354278,D,Ss_23-78_T13
Ss_23-81_T13,0.017434546166925,-1.75858935312113,0.994044633141945,D,Ss_23-81_T13
Ss_27-68_T13,0.010976685828191,-1.95952876587807,1,D,Ss_27-68_T13
Ss_27-77_T13,0.012571688763783,-1.9006063793125,1,D,Ss_27-77_T13
Ss_27-87_T13,0.011540221870782,-1.93778584141166,1,D,Ss_27-87_T13
Ss_27-98_T13,0.010967786335437,-1.9598810186712,1,D,Ss_27-98_T13
Ss_28-14_T13,0.007056702129669,-2.15139821417578,0.140789858964454,C1,Ss_28-14_T13
Ss_28-19_T13,0.007040779773398,-2.15237923964618,0.023349838498061,C1,Ss_28-19_T13
Ss_28-23_T13,0.016348146458099,-1.78653148023013,0.757149228642182,D,Ss_28-23_T13
Ss_24-18_T13,0.03860600249871,-1.41334516555108,0,C3,Ss_24-18_T13
Ss_24-22_T13,0.032311636446776,-1.49064104625944,0.02380276989784,C3,Ss_24-22_T13
Ss_24-25_T13,0.023453437883096,-1.62979348794999,0.01793302840406,C3,Ss_24-25_T13
Ss_24-28_T13,0.015629268338907,-1.80606135235911,0.184068440763256,C3,Ss_24-28_T13
Ss_30-18_T13,0.015812457267147,-1.80100063515078,0,C3,Ss_30-18_T13
Ss_30-22_T13,0.018760285184589,-1.72676056397658,0,C3,Ss_30-22_T13
Ss_30-25_T13,0.006687433228444,-2.17474054121942,0,C3,Ss_30-25_T13
Ss_20-30_T13,0.02865858710761,-1.54274522449325,0.001763768593044,C1,Ss_20-30_T13
