Spp,Treatment,Replicate,Fragment,Genotype,Date,Days,Time_Point,Phase,Sample,A.Host,logA.SH,B.Host,C.Host,D.Host,TotalSH,logB.SH,logC.SH,logD.SH,logSH,D.Prp,Community
S.Sid,A,R2,Ss_28-29,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-29_T5,0,NA,0,0.049235767692416,0.03448205979361,0.083717827486026,NA,-1.30771928609871,-1.46240679939373,-1.0771820503175,0.411884312207764,C1
S.Sid,A,R2,Ss_24-16,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-16_T5,0,NA,0,0.332015590128412,0.003982282019037,0.335997872147449,NA,-0.47884152307977,-2.39986798715782,-0.47366347296,0.011852104876692,C3
S.Sid,A,R2,Ss_24-19,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-19_T5,0,NA,0,0.326759956389841,0.017534544304912,0.344294500694753,NA,-0.485771170574378,-1.75610551626288,-0.463069914085907,0.050928911933036,C3
S.Sid,A,R2,Ss_24-23,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-23_T5,0,NA,0,0.36572161157291,0.003368695218518,0.369090306791428,NA,-0.436849375156794,-2.47253827987774,-0.432867360283272,0.009127021643572,C3
S.Sid,A,R2,Ss_30-15,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-15_T5,0,NA,0,0.044476377005126,0,0.044476377005126,NA,-1.35187059711767,NA,-1.35187059711767,0,C3
S.Sid,A,R2,Ss_30-20,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-20_T5,0,NA,0,0.02042804653695,0,0.02042804653695,NA,-1.68977316145299,NA,-1.68977316145299,0,C3
S.Sid,A,R2,Ss_30-23,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-23_T5,0,NA,0,0.031491424509083,0,0.031491424509083,NA,-1.50180769368414,NA,-1.50180769368414,0,C3
S.Sid,A,R2,Ss_30-26,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-26_T5,0,NA,0,0.018865144373276,0,0.018865144373276,NA,-1.72433986683314,NA,-1.72433986683314,0,C3
S.Sid,A,R2,Ss_20-26,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-26_T5,0,NA,0,0.019619385325716,0,0.019619385325716,NA,-1.70731460316562,NA,-1.70731460316562,0,C1
S.Sid,A,R2,Ss_20-32,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-32_T5,0,NA,0,0.018806449688597,0,0.018806449688597,NA,-1.72569318351297,NA,-1.72569318351297,0,C1
S.Sid,A,R2,Ss_20-38,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-38_T5,0,NA,0,0.013907717668909,0,0.013907717668909,NA,-1.85674413421537,NA,-1.85674413421537,0,C1
S.Sid,A,R2,Ss_20-45,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-45_T5,0,NA,0,0.006037988203305,0,0.006037988203305,NA,-2.21910773981317,NA,-2.21910773981317,0,C1
S.Sid,N,R1,Ss_22-11,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-11_T5,0,NA,0,0,0.021369845632501,0.021369845632501,NA,NA,-1.67019861499996,-1.67019861499996,1,D
S.Sid,N,R1,Ss_22-17,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-17_T5,0,NA,0,0,0.01154446410159,0.01154446410159,NA,NA,-1.93762622239377,-1.93762622239377,1,D
S.Sid,N,R1,Ss_22-24,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-24_T5,0,NA,0,0,0.016000489534109,0.016000489534109,NA,NA,-1.79586672992469,-1.79586672992469,1,D
S.Sid,N,R1,Ss_22-3,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-3_T5,0,NA,0,0,0.02495116634047,0.02495116634047,NA,NA,-1.60290914850187,-1.60290914850187,1,D
S.Sid,N,R1,Ss_23-55,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-55_T5,0,NA,0,0,0.016934183650356,0.016934183650356,NA,NA,-1.77123573463737,-1.77123573463737,1,D
S.Sid,N,R1,Ss_23-58,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-58_T5,0,NA,0,0,0.028190777063512,0.028190777063512,NA,NA,-1.54989295287107,-1.54989295287107,1,D
S.Sid,N,R1,Ss_23-61,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-61_T5,0,NA,0,0.000431201915452,0.017907713477159,0.01833891539261,NA,-3.36531931862794,-1.74695986293078,-1.73662635312255,0.976487054647447,D
S.Sid,N,R1,Ss_23-66,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-66_T5,0,NA,0,0,0.012314434594683,0.012314434594683,NA,NA,-1.90958552357691,-1.90958552357691,1,D
S.Sid,N,R1,Ss_27-12,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-12_T5,0,NA,0,7.98E-05,0.022163971972075,0.022243770453089,NA,-4.09800537548328,-1.65435240770817,-1.65279159531925,0.996412547001298,D
S.Sid,N,R1,Ss_27-21,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-21_T5,0,NA,0,0.000962900596658,0.006573721611433,0.007536622208091,NA,-3.01641854418499,-2.18218869167189,-2.12282325427228,0.872237114973807,D
S.Sid,N,R1,Ss_27-45,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-45_T5,0,NA,0,3.70E-05,0.007263287449674,0.007300247673216,NA,-4.43226541074983,-2.13886676799103,-2.13666240545673,0.994937127451451,D
S.Sid,N,R1,Ss_27-5,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-5_T5,0,NA,0,0.000247072421297,0.009279853707975,0.009526926129272,NA,-3.60717572868586,-2.03245887015181,-2.02104720224058,0.974065882537129,D
S.Sid,N,R1,Ss_28-3,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-3_T5,0,NA,0,0.001847252536489,0.023007250065974,0.024854502602463,NA,-2.73347372843277,-1.63813528713506,-1.60459492370048,0.925677348445267,D
S.Sid,N,R1,Ss_28-6,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-6_T5,0,NA,0,0.004615951963101,0.005262882966988,0.009878834930089,NA,-2.3357387194079,-2.27877628747019,-2.00529427133028,0.532743284429017,D
S.Sid,N,R1,Ss_28-9,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-9_T5,0,NA,0,0.009086440398836,0.175792139181812,0.184878579580648,NA,-2.0416062177581,-0.755000548979485,-0.733113404194116,0.950851848713644,D
S.Sid,N,R1,Ss_24-10,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-10_T5,0,NA,0,0.019555887673221,0.0016462650053,0.021202152678521,NA,-1.70872246593881,-2.78350025352486,-1.6736200424231,0.077646125384613,C3
S.Sid,N,R1,Ss_24-14,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-14_T5,0,NA,0,0.013020538326886,0.000335708026105,0.01335624635299,NA,-1.88537105973382,-3.47403827551892,-1.87431557907877,0.025134908209417,C3
S.Sid,N,R1,Ss_24-3,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-3_T5,0,NA,0,0.01737523692569,0.000174450494387,0.017549687420077,NA,-1.76006926473392,-3.75832779543763,-1.75573061440868,0.009940376156642,C3
S.Sid,N,R1,Ss_24-7,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-7_T5,0,NA,0,0.015519079994079,0.00056200308083,0.016081083074908,NA,-1.80913402826714,-3.25026130367714,-1.79368470449206,0.034948086407596,C3
S.Sid,N,R1,Ss_30-13,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-13_T5,0,NA,0,0.017479747970887,0,0.017479747970887,NA,-1.75746483346603,NA,-1.75746483346603,0,C3
S.Sid,N,R1,Ss_30-2,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-2_T5,0,NA,0,0.009708989042101,0,0.009708989042101,NA,-2.01282598907189,NA,-2.01282598907189,0,C3
S.Sid,N,R1,Ss_30-5,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-5_T5,0,NA,0,0.014962948483336,0,0.014962948483336,NA,-1.82498281931443,NA,-1.82498281931443,0,C3
S.Sid,N,R1,Ss_30-9,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-9_T5,0,NA,0,0.016166023476313,0,0.016166023476313,NA,-1.7913967948542,NA,-1.7913967948542,0,C3
S.Sid,N,R1,Ss_20-15,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-15_T5,0,NA,0,0.00631172231672,8.61E-05,0.006397815970639,NA,-2.1998521160992,-4.06502885980385,-2.19396825629401,0.013456725594282,C1
S.Sid,N,R1,Ss_20-2,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-2_T5,0,NA,0,0.078507894938634,0,0.078507894938634,NA,-1.1050866673837,NA,-1.1050866673837,0,C1
S.Sid,N,R1,Ss_20-22,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-22_T5,0,NA,0,0.002791280051131,0,0.002791280051131,NA,-2.55419658824826,NA,-2.55419658824826,0,C1
S.Sid,N,R1,Ss_20-8,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-8_T5,0,NA,0,0.005489558784013,0,0.005489558784013,NA,-2.26046255998866,NA,-2.26046255998866,0,C1
S.Sid,N,R2,Ss_22-27,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-27_T5,0,NA,0,0,0.023781252892896,0.023781252892896,NA,NA,-1.62376526871911,-1.62376526871911,1,D
S.Sid,N,R2,Ss_22-33,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-33_T5,0,NA,0,0,0.232950169062674,0.232950169062674,NA,NA,-0.632736970028125,-0.632736970028125,1,D
S.Sid,N,R2,Ss_22-36,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-36_T5,0,NA,0,0,0.077793945010833,0.077793945010833,NA,NA,-1.10905420443342,-1.10905420443342,1,D
S.Sid,N,R2,Ss_22-41,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-41_T5,0,NA,0,0,0.103422478321995,0.103422478321995,NA,NA,-0.985385059402175,-0.985385059402175,1,D
S.Sid,N,R2,Ss_23-73,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-73_T5,0,NA,0,0,0.061624004727926,0.061624004727926,NA,NA,-1.21025008182685,-1.21025008182685,1,D
S.Sid,N,R2,Ss_23-76,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-76_T5,0,NA,0,0,0.301334318829651,0.301334318829651,NA,NA,-0.520951403907199,-0.520951403907199,1,D
S.Sid,N,R2,Ss_27-67,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-67_T5,0,NA,0,0,0.038832693438834,0.038832693438834,NA,NA,-1.410802485708,-1.410802485708,1,D
S.Sid,N,R2,Ss_27-75,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-75_T5,0,NA,0,0,0.257509912454376,0.257509912454376,NA,NA,-0.589206048792185,-0.589206048792185,1,D
S.Sid,N,R2,Ss_27-86,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-86_T5,0,NA,0,0,0.138813006658648,0.138813006658648,NA,NA,-0.857569838957314,-0.857569838957314,1,D
S.Sid,N,R2,Ss_27-97,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-97_T5,0,NA,0,0,0.074591431020223,0.074591431020223,NA,NA,-1.12731106092389,-1.12731106092389,1,D
S.Sid,N,R2,Ss_28-13,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-13_T5,0,NA,0,0.021622064793732,0.276235847211446,0.297857912005178,NA,-1.66510283555819,-0.558719963570817,-0.52599085923963,0.927408123396246,D
S.Sid,N,R2,Ss_28-21,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-21_T5,0,NA,0,0.022503481073723,0.536803390393759,0.559306871467482,NA,-1.64775029548102,-0.270184749872128,-0.252349845034208,0.959765412831995,D
S.Sid,N,R2,Ss_28-30,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-30_T5,0,NA,0,0.102025848031281,0.016972095722033,0.118997943753314,NA,-0.991289786716169,-1.77026452749265,-0.92446054301339,0.142625117600492,C1
S.Sid,N,R2,Ss_24-21,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-21_T5,0,NA,0,0.250921221624025,0.001387920086808,0.252309141710833,NA,-0.60046260674254,-2.85763553882168,-0.598067013760488,0.005500871182855,C3
S.Sid,N,R2,Ss_24-27,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-27_T5,0,NA,0,0.159815683188515,0.001445104654897,0.161260787843413,NA,-0.796380604321013,-2.84010070003645,-0.792471222775467,0.00896128981027,C3
S.Sid,N,R2,Ss_30-16,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-16_T5,0,NA,0,0.115033514656337,0,0.115033514656337,NA,-0.939175610865573,NA,-0.939175610865573,0,C3
S.Sid,N,R2,Ss_30-21,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-21_T5,0,NA,0,1.02250201861942,0,1.02250201861942,NA,0.009664174062667,NA,0.009664174062667,0,C3
S.Sid,N,R2,Ss_30-24,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-24_T5,0,NA,0,0.131219168776077,0,0.131219168776077,NA,-0.882002717661682,NA,-0.882002717661682,0,C3
S.Sid,N,R2,Ss_30-27,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-27_T5,0,NA,0,0.128334858957948,0,0.128334858957948,NA,-0.891655362355994,NA,-0.891655362355994,0,C3
S.Sid,N,R2,Ss_20-29,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-29_T5,0,NA,0,0.009369471203092,0,0.009369471203092,NA,-2.02828491925735,NA,-2.02828491925735,0,C1
S.Sid,N,R2,Ss_20-33,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-33_T5,0,NA,0,0.004810115993243,0,0.004810115993243,NA,-2.31784445073259,NA,-2.31784445073259,0,C1
S.Sid,N,R2,Ss_20-39,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-39_T5,0,NA,0,0.007956523897264,0,0.007956523897264,NA,-2.09927662848879,NA,-2.09927662848879,0,C1
S.Sid,N,R2,Ss_20-46,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-46_T5,0,NA,0,0.006330927273681,0.001566893937779,0.00789782121146,NA,-2.19853267539344,-2.80496039970013,-2.10249270191819,0.198395721532044,C1
S.Sid,N+P,R1,Ss_22-18,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-18_T5,0,NA,0,0,0.032309034679835,0.032309034679835,NA,NA,-1.49067601751574,-1.49067601751574,1,D
S.Sid,N+P,R1,Ss_22-25,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-25_T5,0,NA,0,0,0.020435797795018,0.020435797795018,NA,NA,-1.6896084031586,-1.6896084031586,1,D
S.Sid,N+P,R1,Ss_22-6,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-6_T5,0,NA,0,0,0.020726557156691,0.020726557156691,NA,NA,-1.68347283162671,-1.68347283162671,1,D
S.Sid,N+P,R1,Ss_23-56,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-56_T5,0,NA,0,0,0.010202348591871,0.010202348591871,NA,NA,-1.99129984166157,-1.99129984166157,1,D
S.Sid,N+P,R1,Ss_23-59,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-59_T5,0,NA,0,0,0.019021872023645,0.019021872023645,NA,NA,-1.72074674452102,-1.72074674452102,1,D
S.Sid,N+P,R1,Ss_23-63,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-63_T5,0,NA,0,0.000410141249947,0.023444417469311,0.023854558719258,NA,-3.38706654935855,-1.62996055384032,-1.62242861295808,0.982806588259566,D
S.Sid,N+P,R1,Ss_23-67,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-67_T5,0,NA,0,0.000311520581997,0.016408641547803,0.0167201621298,NA,-3.50651325445451,-1.78492737218967,-1.77675951566876,0.981368566908705,D
S.Sid,N+P,R1,Ss_27-18,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-18_T5,0,NA,0,0.00033116998499,0.008753148345204,0.009084318330194,NA,-3.47994903162084,-2.05783571120377,-2.04170765575741,0.963544872278468,D
S.Sid,N+P,R1,Ss_27-27,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-27_T5,0,NA,0,0,0.007840173318633,0.007840173318633,NA,NA,-2.10567433648726,-2.10567433648726,1,D
S.Sid,N+P,R1,Ss_27-46,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-46_T5,0,NA,0,0,0.006002061379745,0.006002061379745,NA,NA,-2.22169956760024,-2.22169956760024,1,D
S.Sid,N+P,R1,Ss_27-6,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-6_T5,0,NA,0,6.88E-05,0.005603552502273,0.00567230416051,NA,-4.1627168225284,-2.25153655460563,-2.24624048944536,0.987879412617745,D
S.Sid,N+P,R1,Ss_28-10,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-10_T5,0,NA,0,0.001529991722677,0.004979787495355,0.006509779218032,NA,-2.8153109187285,-2.30278918968284,-2.18643374046661,0.764970259138923,D
S.Sid,N+P,R1,Ss_28-4,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-4_T5,0,NA,0,0.005995554496298,0.004615939457762,0.01061149395406,NA,-2.22217064516794,-2.33573989598153,-1.97422346903647,0.434994306903969,C1
S.Sid,N+P,R1,Ss_28-7,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-7_T5,0,NA,0,0.005170300759775,0.007204056584836,0.012374357344611,NA,-2.28648419297736,-2.14242288463852,-1.90747734665191,0.582176220082535,D
S.Sid,N+P,R1,Ss_24-11,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-11_T5,0,NA,0,0.060219202676914,0.002170502240107,0.062389704917022,NA,-1.22026499899444,-2.66343976160337,-1.20488706843619,0.034789429489912,C3
S.Sid,N+P,R1,Ss_24-15,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-15_T5,0,NA,0,0.027437633820349,8.64E-05,0.027524027347491,NA,-1.56165334424352,-4.06351879492384,-1.56028801931647,0.003138840332187,C3
S.Sid,N+P,R1,Ss_24-5,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-5_T5,0,NA,0,0.017445291035473,0.00186475751506,0.019310048550533,NA,-1.75832178092807,-2.72937763394537,-1.71421663428885,0.096569281541696,C3
S.Sid,N+P,R1,Ss_30-10,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-10_T5,0,NA,0,0.003985389762567,0,0.003985389762567,NA,-2.39952919912242,NA,-2.39952919912242,0,C3
S.Sid,N+P,R1,Ss_30-14,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-14_T5,0,NA,0,0.007227023315657,0,0.007227023315657,NA,-2.14104054416882,NA,-2.14104054416882,0,C3
S.Sid,N+P,R1,Ss_30-3,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-3_T5,0,NA,0,0.006968841989073,0,0.006968841989073,NA,-2.15683938252441,NA,-2.15683938252441,0,C3
S.Sid,N+P,R1,Ss_30-7,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-7_T5,0,NA,0,0.006368173880283,0,0.006368173880283,NA,-2.19598508688211,NA,-2.19598508688211,0,C3
S.Sid,N+P,R1,Ss_20-17,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-17_T5,0,NA,0,0.007821672927832,0,0.007821672927832,NA,-2.10670034852294,NA,-2.10670034852294,0,C1
S.Sid,N+P,R1,Ss_20-23,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-23_T5,0,NA,0,0.007583913588269,0,0.007583913588269,NA,-2.12010662402858,NA,-2.12010662402858,0,C1
S.Sid,N+P,R1,Ss_20-3,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-3_T5,0,NA,0,0.003957854804193,0,0.003957854804193,NA,-2.40254014213934,NA,-2.40254014213934,0,C1
S.Sid,N+P,R2,Ss_22-31,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-31_T5,0,NA,0,0,1.07966685976635,1.07966685976635,NA,NA,0.033289770964599,0.033289770964599,1,D
S.Sid,N+P,R2,Ss_22-34,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-34_T5,0,NA,0,0,0.448985255382666,0.448985255382666,NA,NA,-0.347767920936743,-0.347767920936743,1,D
S.Sid,N+P,R2,Ss_22-42,Ss_22,2017-11-15,0,T5,Baseline,Ss_22-42_T5,0,NA,0,0,0.237422502934576,0.237422502934576,NA,NA,-0.624478120945202,-0.624478120945202,1,D
S.Sid,N+P,R2,Ss_23-71,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-71_T5,0,NA,0,0,0.041478085082045,0.041478085082045,NA,NA,-1.38218130188517,-1.38218130188517,1,D
S.Sid,N+P,R2,Ss_23-81,Ss_23,2017-11-15,0,T5,Baseline,Ss_23-81_T5,0,NA,0,0.001511915737677,0.100241843753144,0.101753759490821,NA,-2.82047241232807,-0.998950953940758,-0.992449535950844,0.98514142627022,D
S.Sid,N+P,R2,Ss_27-68,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-68_T5,0,NA,0,0.000123263027224,0.025203433222753,0.025326696249976,NA,-3.909167170612,-1.59854029540347,-1.59642145821507,0.995133079103293,D
S.Sid,N+P,R2,Ss_27-77,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-77_T5,0,NA,0,0,0.536546897504104,0.536546897504104,NA,NA,-0.270392312025884,-0.270392312025884,1,D
S.Sid,N+P,R2,Ss_27-87,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-87_T5,0,NA,0,0,0.025623979597521,0.025623979597521,NA,NA,-1.59135342014065,-1.59135342014065,1,D
S.Sid,N+P,R2,Ss_27-98,Ss_27,2017-11-15,0,T5,Baseline,Ss_27-98_T5,0,NA,0,0,0.031313773671299,0.031313773671299,NA,NA,-1.50426459172945,-1.50426459172945,1,D
S.Sid,N+P,R2,Ss_28-14,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-14_T5,0,NA,0,0.006593780857336,0.007198491787222,0.013792272644558,NA,-2.18086549062194,-2.1427584864993,-1.86036416633543,0.521922091647646,D
S.Sid,N+P,R2,Ss_28-19,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-19_T5,0,NA,0,0.011777682343907,0.011529303013706,0.023306985357612,NA,-1.92894016322307,-1.93819694651719,-1.63251389667343,0.494671568922572,C1
S.Sid,N+P,R2,Ss_28-23,Ss_28,2017-11-15,0,T5,Baseline,Ss_28-23_T5,0,NA,0,0.006736157323675,0.046466946495648,0.053203103819322,NA,-2.17158777839589,-1.33285586558142,-1.27406303063194,0.873387888297822,D
S.Sid,N+P,R2,Ss_24-28,Ss_24,2017-11-15,0,T5,Baseline,Ss_24-28_T5,0,NA,0,0.058239085957397,0.011832931959905,0.070072017917302,NA,-1.23478544974539,-1.92690763269738,-1.15445537561717,0.168868148964536,C3
S.Sid,N+P,R2,Ss_30-18,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-18_T5,0,NA,0,0.039715509701768,0,0.039715509701768,NA,-1.4010398594209,NA,-1.4010398594209,0,C3
S.Sid,N+P,R2,Ss_30-22,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-22_T5,0,NA,0,0.051740956105948,0,0.051740956105948,NA,-1.28616555034501,NA,-1.28616555034501,0,C3
S.Sid,N+P,R2,Ss_30-25,Ss_30,2017-11-15,0,T5,Baseline,Ss_30-25_T5,0,NA,0,0.027664758759901,0,0.027664758759901,NA,-1.55807311253462,NA,-1.55807311253462,0,C3
S.Sid,N+P,R2,Ss_20-41,Ss_20,2017-11-15,0,T5,Baseline,Ss_20-41_T5,0,NA,0,0.266203440101246,0.02862686072768,0.294830300828926,NA,-0.574786336512227,-1.5432262748704,-0.530427884427126,0.097096060503939,C1
S.Sid,A,R1,Ss_22-16,Ss_22,2017-12-14,29,T9,Nutrients,Ss_22-16_T9,0,NA,0,0,0.693042623678218,0.693042623678218,NA,NA,-0.159240054480552,-0.159240054480552,1,D
S.Sid,A,R1,Ss_22-2,Ss_22,2017-12-14,29,T9,Nutrients,Ss_22-2_T9,0,NA,0,0,0.249172442989726,0.249172442989726,NA,NA,-0.60349998977877,-0.60349998977877,1,D
S.Sid,A,R1,Ss_22-21,Ss_22,2017-12-14,29,T9,Nutrients,Ss_22-21_T9,0,NA,0,0,0.297522179759244,0.297522179759244,NA,NA,-0.526480652832925,-0.526480652832925,1,D
S.Sid,A,R1,Ss_22-8,Ss_22,2017-12-14,29,T9,Nutrients,Ss_22-8_T9,0,NA,0,0,0.252719825980468,0.252719825980468,NA,NA,-0.597360686152245,-0.597360686152245,1,D
S.Sid,A,R1,Ss_23-54,Ss_23,2017-12-14,29,T9,Nutrients,Ss_23-54_T9,0,NA,0,0,1.08990457961675,1.08990457961675,NA,NA,0.037388477426955,0.037388477426955,1,D
S.Sid,A,R1,Ss_23-57,Ss_23,2017-12-14,29,T9,Nutrients,Ss_23-57_T9,0,NA,0,0,0.343133641244488,0.343133641244488,NA,NA,-0.464536701090954,-0.464536701090954,1,D
S.Sid,A,R1,Ss_23-60,Ss_23,2017-12-14,29,T9,Nutrients,Ss_23-60_T9,0,NA,0,0,0.738913105364291,0.738913105364291,NA,NA,-0.131406630725141,-0.131406630725141,1,D
S.Sid,A,R1,Ss_23-65,Ss_23,2017-12-14,29,T9,Nutrients,Ss_23-65_T9,0,NA,0,0.003684980567272,0.517942654095892,0.521627634663164,NA,-2.43356479804884,-0.285718322085631,-0.282639408718224,0.992935610917831,D
S.Sid,A,R1,Ss_27-19,Ss_27,2017-12-14,29,T9,Nutrients,Ss_27-19_T9,0,NA,0,0.003767725323237,0.459545237242118,0.463312962565355,NA,-2.42392076589797,-0.337671730594268,-0.334125548940268,0.991867861191764,D
S.Sid,A,R1,Ss_27-28,Ss_27,2017-12-14,29,T9,Nutrients,Ss_27-28_T9,0,NA,0,0.031094490166611,0.096177637884272,0.127272128050882,NA,-1.50731655959794,-1.01692589337184,-0.895266694217763,0.755684998413954,D
S.Sid,A,R1,Ss_27-3,Ss_27,2017-12-14,29,T9,Nutrients,Ss_27-3_T9,0,NA,0,0,0.142626632581659,0.142626632581659,NA,NA,-0.845799371375497,-0.845799371375497,1,D
S.Sid,A,R1,Ss_27-9,Ss_27,2017-12-14,29,T9,Nutrients,Ss_27-9_T9,0,NA,0,0,0.185226064446595,0.185226064446595,NA,NA,-0.732297900759594,-0.732297900759594,1,D
S.Sid,A,R1,Ss_28-2,Ss_28,2017-12-14,29,T9,Nutrients,Ss_28-2_T9,0,NA,0,0.009090693975273,0.079163261738663,0.088253955713936,NA,-2.04140296186853,-1.10147631999976,-1.05426581958056,0.896993920536104,D
S.Sid,A,R1,Ss_28-5,Ss_28,2017-12-14,29,T9,Nutrients,Ss_28-5_T9,0,NA,0,0.177984318861332,0.20788426172925,0.385868580590582,NA,-0.749618259106776,-0.682178388508189,-0.413560582484976,0.538743686804139,D
S.Sid,A,R1,Ss_28-8,Ss_28,2017-12-14,29,T9,Nutrients,Ss_28-8_T9,0,NA,0,0.034610333403879,0.06206068367906,0.096671017082938,NA,-1.46079421709514,-1.20718344440755,-1.01470371213863,0.641978180759339,D
S.Sid,A,R1,Ss_24-2,Ss_24,2017-12-14,29,T9,Nutrients,Ss_24-2_T9,0,NA,0,0.452254761134415,0,0.452254761134415,NA,-0.344616852387397,NA,-0.344616852387397,0,C3
S.Sid,A,R1,Ss_24-6,Ss_24,2017-12-14,29,T9,Nutrients,Ss_24-6_T9,0,NA,0,0.303757251108767,0,0.303757251108767,NA,-0.517473346055564,NA,-0.517473346055564,0,C3
S.Sid,A,R1,Ss_24-9,Ss_24,2017-12-14,29,T9,Nutrients,Ss_24-9_T9,0,NA,0,0.404303390801841,0.005437921871077,0.409741312672918,NA,-0.393292616320658,-2.2645670363962,-0.387490245562735,0.013271597720041,C3
